Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
40,0,-174.367493,-4480.009277,1482.863159,-180.296280,-4541.987305,1482.044312,-188.010818,-4618.315430,1481.270142
41,0,-174.351196,-4479.960938,1482.860718,-180.299515,-4541.987793,1482.042969,-188.018143,-4618.285645,1481.270386
42,0,-174.351822,-4479.961914,1482.862183,-180.350555,-4541.974609,1482.051880,-188.031143,-4618.285156,1481.289185
43,0,-174.414825,-4479.944336,1482.868042,-180.388611,-4541.954102,1482.033936,-188.061096,-4618.263672,1481.273804
44,0,-174.437622,-4479.951660,1482.850708,-180.425888,-4541.966309,1482.003906,-188.070160,-4618.267578,1481.272583
45,0,-174.473633,-4479.975586,1482.840088,-180.427536,-4541.966797,1482.003418,-188.068649,-4618.267578,1481.275879
46,0,-174.456360,-4480.000488,1482.834595,-180.405151,-4541.980469,1481.993652,-188.077026,-4618.303223,1481.259888
47,0,-174.437347,-4480.032227,1482.808716,-180.415421,-4542.016602,1481.982178,-188.079742,-4618.305176,1481.260498
48,0,-174.459091,-4480.032227,1482.834595,-180.416763,-4542.017090,1481.981812,-188.058914,-4618.329590,1481.254883
49,0,-174.432892,-4480.030762,1482.812256,-180.396576,-4542.010254,1481.997192,-188.069717,-4618.300293,1481.263062
50,0,-174.433578,-4479.993652,1482.856812,-180.386368,-4541.974121,1482.008545,-188.062119,-4618.296387,1481.278198
51,0,-174.543549,-4480.026367,1482.745483,-180.290649,-4541.944336,1482.057129,-188.055389,-4618.260742,1481.278931
52,0,-174.540329,-4479.994141,1482.760376,-180.350311,-4541.937988,1482.061157,-188.069595,-4618.267578,1481.276978
53,0,-174.403305,-4479.983398,1482.870728,-180.296417,-4541.948242,1482.090942,-188.079880,-4618.280762,1481.290894
54,0,-174.380386,-4479.975586,1482.888062,-180.288055,-4541.950684,1482.098755,-188.041138,-4618.286621,1481.291870
55,0,-174.354126,-4480.005371,1482.864990,-180.279358,-4541.979004,1482.102051,-188.020386,-4618.311523,1481.293823
56,0,-174.373688,-4480.023438,1482.863281,-180.277817,-4541.977539,1482.102051,-188.019669,-4618.311035,1481.296997
57,0,-174.396194,-4480.024414,1482.891235,-180.293762,-4541.981445,1482.087280,-188.049683,-4618.291992,1481.281616
58,0,-174.420105,-4480.000488,1482.873291,-180.347168,-4541.971191,1482.052490,-188.051529,-4618.291504,1481.280884
59,0,-174.421539,-4479.989258,1482.859741,-180.370407,-4541.979004,1482.033081,-188.063690,-4618.296875,1481.277466
60,0,-174.504776,-4479.997070,1482.824707,-180.370605,-4541.966797,1482.020264,-188.074295,-4618.294922,1481.285156
61,0,-174.505371,-4480.028809,1482.810791,-180.388351,-4541.946289,1481.987671,-188.068954,-4618.275879,1481.274536
62,0,-174.505859,-4480.029297,1482.807129,-180.445282,-4541.994629,1481.963013,-188.053207,-4618.321289,1481.252075
63,0,-174.523346,-4480.054199,1482.766113,-180.422714,-4541.985352,1481.979370,-188.084305,-4618.335449,1481.236084
64,0,-174.519272,-4480.052246,1482.784668,-180.402863,-4542.012207,1481.981445,-188.071274,-4618.331543,1481.244385
65,0,-174.475479,-4480.056152,1482.791016,-180.413467,-4542.025391,1481.995728,-188.048843,-4618.324219,1481.268188
66,0,-174.493912,-4480.025391,1482.837646,-180.407318,-4541.992676,1482.006104,-188.053787,-4618.294434,1481.276978
67,0,-174.431015,-4480.005859,1482.872070,-180.383865,-4541.984375,1482.028564,-188.074829,-4618.292480,1481.300293
68,0,-174.404938,-4479.995117,1482.890381,-180.385345,-4541.994629,1482.034668,-188.071259,-4618.291992,1481.302979
69,0,-174.382660,-4479.975586,1482.895020,-180.340927,-4541.964844,1482.053223,-188.082138,-4618.263184,1481.299194
70,0,-174.387177,-4479.978027,1482.892456,-180.343933,-4541.968262,1482.053101,-188.031189,-4618.284180,1481.290283
71,0,-174.387772,-4480.028809,1482.845703,-180.304092,-4541.990723,1482.028442,-188.041138,-4618.287598,1481.277954
72,0,-174.370880,-4480.011230,1482.846069,-180.342422,-4542.013184,1482.010742,-188.061798,-4618.295898,1481.268677
73,0,-174.434860,-4480.000488,1482.826294,-180.396133,-4542.006348,1481.995239,-188.052872,-4618.293457,1481.278442
74,0,-174.433182,-4480.000000,1482.811646,-180.372375,-4541.954102,1482.013794,-188.062744,-4618.296875,1481.276733
75,0,-174.467377,-4480.023438,1482.801758,-180.447845,-4541.975098,1481.987915,-188.060715,-4618.262207,1481.276489
76,0,-174.514954,-4480.044434,1482.819336,-180.395966,-4541.964355,1481.997437,-188.077988,-4618.271973,1481.262329
77,0,-174.512711,-4480.043945,1482.820923,-180.445511,-4541.972656,1481.988647,-188.073181,-4618.270508,1481.265015
78,0,-174.492798,-4480.044434,1482.791260,-180.447205,-4541.973633,1481.988037,-188.036469,-4618.287598,1481.281860
79,0,-174.488388,-4480.041992,1482.793945,-180.425781,-4542.017578,1481.962891,-188.046509,-4618.290527,1481.273438
80,0,-174.445480,-4480.015137,1482.813965,-180.384018,-4542.002441,1481.994385,-188.058899,-4618.294922,1481.276123
81,0,-174.431213,-4480.011719,1482.826416,-180.404922,-4542.002441,1482.019897,-188.060455,-4618.294922,1481.277466
82,0,-174.433838,-4480.006348,1482.865234,-180.384888,-4541.995605,1482.035278,-188.073761,-4618.269043,1481.276245
83,0,-174.426468,-4479.971680,1482.888916,-180.408768,-4541.972168,1482.031860,-188.050354,-4618.257812,1481.287964
84,0,-174.407669,-4479.965332,1482.901367,-180.389771,-4541.966797,1482.047485,-188.042297,-4618.254883,1481.292603
85,0,-174.409470,-4479.997070,1482.883545,-180.385086,-4541.995117,1482.035034,-188.046967,-4618.257324,1481.288940
86,0,-174.384796,-4479.996582,1482.866821,-180.366592,-4541.996582,1482.009033,-188.058395,-4618.262207,1481.277222
87,0,-174.408386,-4480.005371,1482.848511,-180.364044,-4541.995117,1482.009766,-188.027466,-4618.289551,1481.255005
88,0,-174.413742,-4479.994141,1482.827271,-180.364166,-4541.982910,1481.996460,-188.039124,-4618.293945,1481.254639
89,0,-174.474075,-4480.025879,1482.807617,-180.421509,-4542.006348,1482.005249,-188.077393,-4618.278320,1481.235229
90,0,-174.515091,-4480.031738,1482.821167,-180.447845,-4541.975098,1481.987915,-188.088943,-4618.275879,1481.263428
91,0,-174.520813,-4480.046387,1482.817017,-180.462952,-4541.989258,1481.987061,-188.087387,-4618.273438,1481.250854
92,0,-174.492020,-4480.024902,1482.823730,-180.469589,-4541.994141,1481.985229,-188.076111,-4618.268555,1481.262329
93,0,-174.450668,-4480.018066,1482.815308,-180.421524,-4542.006836,1482.005249,-188.084518,-4618.275391,1481.259888
94,0,-174.426315,-4480.041016,1482.819458,-180.368484,-4541.996582,1482.005859,-188.037369,-4618.295898,1481.244019
95,0,-174.413208,-4479.994629,1482.831909,-180.343994,-4541.976562,1482.012085,-188.027664,-4618.291016,1481.254028
96,0,-174.406616,-4480.002930,1482.842896,-180.341858,-4541.974121,1482.012207,-188.026291,-4618.288574,1481.255981
97,0,-174.385651,-4479.996094,1482.861328,-180.344040,-4541.976074,1482.011841,-188.047699,-4618.296875,1481.250366
98,0,-174.386337,-4479.996094,1482.859985,-180.377167,-4541.967285,1482.009766,-188.048370,-4618.264648,1481.252563
99,0,-174.431885,-4479.973633,1482.881226,-180.366714,-4541.952148,1482.008667,-188.060806,-4618.270020,1481.250366
100,0,-174.406143,-4480.003906,1482.849854,-180.385208,-4541.958496,1481.993652,-188.027740,-4618.289551,1481.253662

