Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
15,0,-3564.364746,-3585.244629,1767.564941,-3628.292969,-3584.864502,1767.911377,-3705.125244,-3578.458252,1769.137451
16,0,-3564.366455,-3585.240967,1767.541260,-3628.291016,-3584.864502,1767.911743,-3705.049561,-3578.243408,1769.160400
17,0,-3564.373535,-3585.255127,1767.506714,-3628.219482,-3584.739014,1767.892578,-3704.986572,-3578.188721,1769.144165
18,0,-3564.283691,-3585.093262,1767.520630,-3628.253906,-3584.833252,1767.859863,-3704.939697,-3578.070068,1769.180054
19,0,-3564.313232,-3585.085205,1767.466797,-3628.219238,-3584.737793,1767.867310,-3704.942139,-3578.082764,1769.190552
20,0,-3564.385742,-3585.199951,1767.494629,-3628.236572,-3584.741455,1767.834473,-3705.064941,-3578.313477,1769.112671
21,0,-3564.326416,-3585.061279,1767.498291,-3628.315186,-3584.872070,1767.827026,-3705.120850,-3578.413574,1769.082397
22,0,-3564.320068,-3585.039795,1767.506958,-3628.281982,-3584.781982,1767.833984,-3705.192871,-3578.585449,1769.101440
23,0,-3564.347656,-3585.034180,1767.500732,-3628.313965,-3584.873291,1767.853149,-3705.187256,-3578.580322,1769.105591
24,0,-3564.324951,-3585.040771,1767.478149,-3628.228027,-3584.744141,1767.890625,-3705.117676,-3578.406494,1769.072754
25,0,-3564.251953,-3584.871582,1767.547241,-3628.254883,-3584.840820,1767.885254,-3705.010986,-3578.254395,1769.098877
26,0,-3565.697754,-3588.942871,1767.215454,-3628.234863,-3584.754639,1767.839355,-3704.864990,-3577.881592,1769.191040
27,0,-3564.304443,-3585.036621,1767.449829,-3628.250732,-3584.733643,1767.870850,-3704.865234,-3577.833984,1769.156372
28,0,-3564.346924,-3585.025879,1767.476074,-3628.220459,-3584.748291,1767.838257,-3705.000244,-3578.179688,1769.152954
29,0,-3564.340332,-3584.995850,1767.457520,-3628.299561,-3584.878418,1767.830688,-3705.071777,-3578.274414,1769.105225
30,0,-3564.295410,-3584.820312,1767.497559,-3628.303223,-3584.779297,1767.839844,-3705.072021,-3578.275146,1769.105713
31,0,-3565.772217,-3588.920654,1767.230347,-3628.309082,-3584.873535,1767.854126,-3705.080078,-3578.309814,1769.110229
32,0,-3564.386230,-3585.208252,1767.520264,-3628.282227,-3584.777344,1767.859497,-3705.045654,-3578.221680,1769.128174
33,0,-3564.346436,-3585.012939,1767.479248,-3628.225342,-3584.744385,1767.890991,-3704.895508,-3577.938477,1769.163940
34,0,-3564.255371,-3584.869873,1767.541870,-3628.233154,-3584.749023,1767.863770,-3704.816162,-3577.723633,1769.235840
35,0,-3564.291016,-3585.016357,1767.536743,-3628.252686,-3584.746338,1767.870361,-3704.798340,-3577.682617,1769.251099
36,0,-3564.385254,-3585.191650,1767.494263,-3628.285156,-3584.842285,1767.863647,-3704.854736,-3577.771973,1769.182739
37,0,-3564.394531,-3585.229492,1767.486084,-3628.313965,-3584.873291,1767.853149,-3704.915771,-3577.890137,1769.161255
38,0,-3564.352051,-3585.035645,1767.470947,-3628.311279,-3584.873535,1767.853638,-3704.944336,-3577.958740,1769.172119
39,0,-3564.379639,-3584.979980,1767.541016,-3628.282227,-3584.777344,1767.859497,-3705.007324,-3578.111816,1769.140015
40,0,-3564.289307,-3584.815674,1767.555298,-3628.279785,-3584.777344,1767.859985,-3705.039551,-3578.208252,1769.114990
41,0,-3564.277832,-3584.853027,1767.494141,-3628.228027,-3584.744141,1767.890625,-3704.975830,-3578.094482,1769.169800
42,0,-3564.262207,-3584.888672,1767.511597,-3628.256348,-3584.741699,1767.894897,-3704.925293,-3578.019775,1769.175903
43,0,-3564.252197,-3584.851562,1767.524048,-3628.258545,-3584.746094,1767.869019,-3704.934814,-3578.055664,1769.133789
44,0,-3564.251709,-3584.862549,1767.546265,-3628.258545,-3584.746094,1767.869019,-3704.940186,-3578.049072,1769.178467
45,0,-3564.343506,-3585.015625,1767.504639,-3628.272949,-3584.772705,1767.889893,-3704.963135,-3578.105713,1769.164551
46,0,-3564.334961,-3585.004883,1767.561523,-3628.301270,-3584.770020,1767.894165,-3704.991211,-3578.099609,1769.176392
47,0,-3564.427002,-3585.167969,1767.524780,-3628.302246,-3584.868896,1767.884033,-3705.022217,-3578.186768,1769.144531
48,0,-3564.425049,-3585.170410,1767.548462,-3628.268066,-3584.772949,1767.890991,-3705.009277,-3578.138916,1769.127930
49,0,-3564.340820,-3585.007080,1767.507690,-3628.230713,-3584.744141,1767.890015,-3704.973145,-3578.071777,1769.181763
50,0,-3564.305908,-3585.088623,1767.523560,-3628.225098,-3584.749268,1767.865601,-3704.941162,-3578.085449,1769.140991
51,0,-3564.256836,-3584.878174,1767.518311,-3628.254395,-3584.845215,1767.859741,-3704.915039,-3577.991943,1769.195312
52,0,-3564.249023,-3584.826416,1767.495850,-3628.281982,-3584.842529,1767.864258,-3704.889648,-3577.937012,1769.185059
53,0,-3564.338867,-3585.008789,1767.510498,-3628.285156,-3584.842285,1767.863647,-3704.934326,-3578.039062,1769.194824
54,0,-3564.333984,-3584.990967,1767.515869,-3628.311279,-3584.878174,1767.828003,-3705.006836,-3578.112061,1769.177246
55,0,-3564.424561,-3585.153320,1767.501587,-3628.270508,-3584.777832,1767.861694,-3705.012207,-3578.098877,1769.197388
56,0,-3564.349121,-3585.021240,1767.473145,-3628.275879,-3584.777588,1767.860718,-3705.043945,-3578.216309,1769.186768
57,0,-3565.751465,-3588.990967,1767.210205,-3628.251221,-3584.746338,1767.870605,-3704.833008,-3577.746338,1769.190430
58,0,-3564.257324,-3584.855225,1767.491211,-3628.245850,-3584.746582,1767.871826,-3704.849365,-3577.836914,1769.228638
59,0,-3564.249023,-3584.847412,1767.548828,-3628.271973,-3584.750488,1767.840088,-3704.813965,-3577.718994,1769.237061
60,0,-3564.260010,-3584.871582,1767.514160,-3628.252686,-3584.746338,1767.870361,-3704.932129,-3578.046875,1769.152954
61,0,-3564.341064,-3585.027344,1767.555176,-3628.290771,-3584.842285,1767.862305,-3704.961182,-3578.124268,1769.161377
62,0,-3564.340820,-3585.011719,1767.528931,-3628.315186,-3584.769531,1767.891357,-3705.069824,-3578.301514,1769.103394
63,0,-3564.375977,-3584.970215,1767.566162,-3628.307861,-3584.868896,1767.882935,-3705.069824,-3578.278809,1769.091919
64,0,-3564.346191,-3585.034424,1767.524902,-3628.280762,-3584.772705,1767.888306,-3705.035400,-3578.238037,1769.124268
65,0,-3564.342773,-3585.008301,1767.505127,-3628.261230,-3584.746094,1767.868286,-3705.035889,-3578.203613,1769.199097
66,0,-3564.342773,-3585.029541,1767.531860,-3628.285156,-3584.842285,1767.863647,-3705.038086,-3578.291016,1769.109131
67,0,-3564.248779,-3584.848877,1767.549316,-3628.288086,-3584.842285,1767.862915,-3704.921143,-3578.004639,1769.167236
68,0,-3564.249756,-3584.852783,1767.548340,-3628.261230,-3584.746094,1767.868286,-3704.968750,-3578.131348,1769.148438
69,0,-3564.287598,-3584.811768,1767.557373,-3628.236084,-3584.748779,1767.863037,-3705.035645,-3578.300049,1769.126465
70,0,-3564.320801,-3585.050781,1767.530640,-3628.275879,-3584.772705,1767.889404,-3705.131592,-3578.443359,1769.098755
71,0,-3564.316650,-3585.031982,1767.529907,-3628.275635,-3584.777344,1767.863892,-3705.101807,-3578.357178,1769.096802
72,0,-3564.322510,-3585.039551,1767.502197,-3628.307617,-3584.873535,1767.857178,-3705.093994,-3578.334961,1769.086182
73,0,-3564.291016,-3584.811279,1767.527588,-3628.231934,-3584.754639,1767.839966,-3704.975586,-3578.123779,1769.161743
74,0,-3564.343994,-3585.023438,1767.505005,-3628.250732,-3584.833252,1767.860474,-3704.831055,-3577.769287,1769.171387
75,0,-3564.299805,-3585.040527,1767.501953,-3628.223389,-3584.743164,1767.866089,-3704.805908,-3577.708740,1769.235962
76,0,-3564.248535,-3584.839111,1767.548340,-3628.261230,-3584.746094,1767.868286,-3704.888916,-3577.924316,1769.219604
77,0,-3564.340820,-3585.005371,1767.507446,-3628.255615,-3584.746338,1767.869629,-3704.997559,-3578.189453,1769.130371
78,0,-3564.323730,-3585.045654,1767.501221,-3628.279785,-3584.777344,1767.859985,-3705.104248,-3578.338623,1769.076538
79,0,-3564.294922,-3584.827393,1767.523804,-3628.287598,-3584.781738,1767.832764,-3705.096680,-3578.338379,1769.084961
80,0,-3564.334473,-3584.996582,1767.535645,-3628.279541,-3584.781982,1767.834595,-3705.079346,-3578.316650,1769.082520
81,0,-3564.327393,-3585.049561,1767.471069,-3628.308838,-3584.878174,1767.828613,-3705.059814,-3578.253418,1769.099731
82,0,-3564.349121,-3585.023193,1767.472412,-3628.258301,-3584.849854,1767.830322,-3705.017822,-3578.210205,1769.116699
83,0,-3564.345215,-3585.021484,1767.503296,-3628.255615,-3584.746338,1767.869629,-3704.957275,-3578.098389,1769.107056
84,0,-3564.340088,-3585.003906,1767.508545,-3628.254395,-3584.845215,1767.859741,-3704.980225,-3578.163330,1769.129395
85,0,-3564.367920,-3585.239502,1767.509766,-3628.307861,-3584.868896,1767.882935,-3705.039062,-3578.264893,1769.112427
86,0,-3564.318115,-3585.035645,1767.528442,-3628.303467,-3584.873779,1767.855225,-3705.103516,-3578.364014,1769.078857
87,0,-3564.329346,-3585.047852,1767.468384,-3628.274170,-3584.772217,1767.861084,-3705.094971,-3578.345703,1769.097534
88,0,-3564.317871,-3585.020264,1767.501221,-3628.294922,-3584.866943,1767.831665,-3705.067627,-3578.233398,1769.157349
89,0,-3564.331055,-3585.042480,1767.439941,-3628.307373,-3584.772949,1767.838989,-3705.011475,-3578.114990,1769.192993
90,0,-3564.388184,-3585.185059,1767.438599,-3628.342041,-3584.874756,1767.831787,-3704.955078,-3577.960693,1769.173950
91,0,-3564.349854,-3585.036133,1767.475952,-3628.339600,-3584.875000,1767.832397,-3704.932617,-3577.934326,1769.190796
92,0,-3564.345459,-3585.024170,1767.503296,-3628.297119,-3584.869141,1767.885132,-3705.006836,-3578.116699,1769.149292
93,0,-3564.339355,-3584.999268,1767.508911,-3628.278564,-3584.772705,1767.888794,-3705.049805,-3578.240967,1769.100220
94,0,-3564.337402,-3585.011475,1767.559082,-3628.302246,-3584.868896,1767.884033,-3705.082764,-3578.340332,1769.113770
95,0,-3564.426514,-3585.176514,1767.547119,-3628.342773,-3584.870361,1767.857300,-3705.080811,-3578.292725,1769.086914
96,0,-3564.428711,-3585.149170,1767.469727,-3628.319092,-3584.773926,1767.862183,-3704.960449,-3578.010742,1769.176025
97,0,-3564.427490,-3585.157471,1767.493042,-3628.342041,-3584.874756,1767.831787,-3704.970215,-3578.031982,1769.200928
98,0,-3564.435791,-3585.172363,1767.441772,-3628.310303,-3584.779053,1767.838379,-3704.915527,-3577.868164,1769.191772
99,0,-3564.340576,-3585.005859,1767.508057,-3628.345215,-3584.874756,1767.831055,-3704.949463,-3577.981689,1769.194946
100,0,-3564.343994,-3585.015137,1767.504150,-3628.345703,-3584.870361,1767.856689,-3704.946533,-3577.961670,1769.147827

