Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
23,0,-1516.272949,-4505.108887,1144.241089,-1517.878662,-4566.849609,1143.447998,-1518.877075,-4643.852051,1140.664917
24,0,-1516.291504,-4505.139648,1144.222656,-1517.897827,-4566.848145,1143.421997,-1518.930176,-4643.829102,1140.642822
25,0,-1516.314941,-4505.127930,1144.239258,-1517.942505,-4566.833008,1143.427002,-1518.938599,-4643.851074,1140.637573
26,0,-1516.334351,-4505.086426,1144.252319,-1517.962891,-4566.831055,1143.394531,-1518.927246,-4643.860352,1140.594971
27,0,-1516.321655,-4505.101074,1144.205933,-1517.965942,-4566.829590,1143.393433,-1518.929688,-4643.859863,1140.602051
28,0,-1516.311523,-4505.097656,1144.230103,-1517.903687,-4566.853516,1143.395264,-1518.939575,-4643.850586,1140.637207
29,0,-1516.288574,-4505.140625,1144.213745,-1517.899658,-4566.847168,1143.423828,-1518.929688,-4643.851074,1140.634766
30,0,-1516.287842,-4505.109863,1144.215332,-1517.900391,-4566.815430,1143.422485,-1518.856323,-4643.864258,1140.631714
31,0,-1516.293701,-4505.098145,1144.252563,-1517.851074,-4566.823730,1143.459961,-1518.867432,-4643.837891,1140.640137
32,0,-1516.292236,-4505.098633,1144.251587,-1517.873413,-4566.812012,1143.477783,-1518.873291,-4643.829102,1140.679443
33,0,-1516.284058,-4505.103027,1144.248169,-1517.863037,-4566.808594,1143.507324,-1518.862061,-4643.826660,1140.696655
34,0,-1516.294434,-4505.097656,1144.254272,-1517.875000,-4566.802734,1143.516968,-1518.837769,-4643.829590,1140.699585
35,0,-1516.307129,-4505.091797,1144.261597,-1517.883179,-4566.806641,1143.480347,-1518.869019,-4643.829102,1140.678223
36,0,-1516.302124,-4505.094238,1144.254395,-1517.880127,-4566.808105,1143.480957,-1518.894409,-4643.828613,1140.667603
37,0,-1516.297119,-4505.104492,1144.218750,-1517.888916,-4566.812012,1143.447144,-1518.901001,-4643.829102,1140.666626
38,0,-1516.288086,-4505.109863,1144.213745,-1517.917725,-4566.846191,1143.402588,-1518.917480,-4643.831055,1140.635986
39,0,-1516.318359,-4505.102539,1144.204834,-1517.928711,-4566.840820,1143.413086,-1518.924194,-4643.850098,1140.651123
40,0,-1516.332275,-4505.127441,1144.217041,-1517.943726,-4566.841797,1143.394653,-1518.938354,-4643.852051,1140.636475
41,0,-1516.315918,-4505.136230,1144.203003,-1517.940430,-4566.843262,1143.384766,-1518.950073,-4643.849609,1140.645386
42,0,-1516.305664,-4505.132812,1144.232544,-1517.932129,-4566.838867,1143.412720,-1518.963013,-4643.823242,1140.653198
43,0,-1516.287231,-4505.141602,1144.217651,-1517.899292,-4566.847168,1143.420166,-1518.936768,-4643.801758,1140.671387
44,0,-1516.307739,-4505.099609,1144.228638,-1517.898560,-4566.807129,1143.448608,-1518.885376,-4643.829102,1140.684326
45,0,-1516.293457,-4505.098145,1144.248779,-1517.873413,-4566.812012,1143.475830,-1518.870361,-4643.827637,1140.699829
46,0,-1516.296875,-4505.096680,1144.253540,-1517.850708,-4566.815430,1143.487793,-1518.834106,-4643.831055,1140.697266
47,0,-1516.312012,-4505.089355,1144.264526,-1517.843384,-4566.819336,1143.486938,-1518.836548,-4643.837402,1140.670288
48,0,-1516.278687,-4505.105469,1144.241943,-1517.869629,-4566.805176,1143.507080,-1518.851807,-4643.806641,1140.694580
49,0,-1516.281982,-4505.104004,1144.245117,-1517.898682,-4566.798828,1143.490112,-1518.881470,-4643.826172,1140.687622
50,0,-1516.287231,-4505.101562,1144.248291,-1517.884277,-4566.806152,1143.474609,-1518.924194,-4643.800781,1140.683594
51,0,-1516.308716,-4505.099121,1144.231689,-1517.908569,-4566.810547,1143.420288,-1518.901733,-4643.813965,1140.652954
52,0,-1516.303711,-4505.101562,1144.226929,-1517.890991,-4566.860840,1143.382446,-1518.922241,-4643.814453,1140.613647
53,0,-1516.302124,-4505.142578,1144.187988,-1517.913452,-4566.857910,1143.369141,-1518.967773,-4643.826660,1140.630493
54,0,-1516.312134,-4505.105469,1144.194946,-1517.928711,-4566.849121,1143.378662,-1518.948853,-4643.860352,1140.583374
55,0,-1516.312744,-4505.137207,1144.192993,-1517.942993,-4566.841797,1143.384277,-1518.946045,-4643.861328,1140.587280
56,0,-1516.326660,-4505.130859,1144.209473,-1517.959839,-4566.824219,1143.438477,-1518.919434,-4643.865723,1140.580566
57,0,-1516.324585,-4505.123047,1144.243530,-1517.950073,-4566.829102,1143.422241,-1518.907959,-4643.859375,1140.632324
58,0,-1516.298218,-4505.104004,1144.224609,-1517.932251,-4566.789551,1143.478271,-1518.906494,-4643.838379,1140.618774
59,0,-1516.268433,-4505.111328,1144.238647,-1517.880981,-4566.807617,1143.479004,-1518.874023,-4643.836914,1140.649780
60,0,-1516.297241,-4505.096680,1144.260376,-1517.837646,-4566.822754,1143.489990,-1518.839478,-4643.835938,1140.680786
61,0,-1516.260132,-4505.106445,1144.265381,-1517.801147,-4566.801270,1143.506714,-1518.788940,-4643.841797,1140.683228
62,0,-1516.263306,-4505.104980,1144.264160,-1517.822388,-4566.789551,1143.516235,-1518.806030,-4643.816895,1140.679810
63,0,-1516.280762,-4505.104492,1144.240723,-1517.843018,-4566.779297,1143.524902,-1518.817749,-4643.836914,1140.686768
64,0,-1516.306763,-4505.092285,1144.263062,-1517.859375,-4566.770020,1143.540283,-1518.831665,-4643.835938,1140.688477
65,0,-1516.322754,-4505.092773,1144.239746,-1517.884521,-4566.765625,1143.522949,-1518.828247,-4643.861816,1140.664185
66,0,-1516.325439,-4505.122559,1144.242554,-1517.872925,-4566.780762,1143.477783,-1518.872070,-4643.861816,1140.621338
67,0,-1516.303955,-4505.133789,1144.225220,-1517.916626,-4566.806152,1143.429077,-1518.892090,-4643.885254,1140.607178
68,0,-1516.295166,-4505.145996,1144.187012,-1517.918213,-4566.854492,1143.369629,-1518.947388,-4643.860352,1140.588989
69,0,-1516.294800,-4505.145996,1144.187378,-1517.929565,-4566.848633,1143.378418,-1518.953857,-4643.888672,1140.566772
70,0,-1516.294556,-4505.145996,1144.185303,-1517.921631,-4566.861816,1143.346558,-1518.966064,-4643.851562,1140.612427
71,0,-1516.319092,-4505.134766,1144.207886,-1517.917114,-4566.855469,1143.372192,-1518.969360,-4643.851074,1140.613525
72,0,-1516.287964,-4505.141113,1144.214966,-1517.947754,-4566.830078,1143.416992,-1518.936401,-4643.874023,1140.622192
73,0,-1516.317505,-4505.126465,1144.242188,-1517.939941,-4566.825684,1143.451172,-1518.899780,-4643.871094,1140.668335
74,0,-1516.346069,-4505.112793,1144.262695,-1517.906250,-4566.794922,1143.499390,-1518.880981,-4643.849609,1140.676025
75,0,-1516.309204,-4505.122559,1144.273071,-1517.864258,-4566.808105,1143.500000,-1518.829102,-4643.852051,1140.701050
76,0,-1516.282471,-4505.127441,1144.284668,-1517.844849,-4566.809570,1143.536011,-1518.795532,-4643.852539,1140.720581
77,0,-1516.230957,-4505.121094,1144.244141,-1517.793823,-4566.796387,1143.531738,-1518.802612,-4643.850586,1140.723022
78,0,-1516.237427,-4505.109863,1144.279663,-1517.812500,-4566.786133,1143.532104,-1518.791748,-4643.855469,1140.718506
79,0,-1516.256470,-4505.108887,1144.261230,-1517.799194,-4566.802246,1143.500488,-1518.851562,-4643.827637,1140.714233
80,0,-1516.308105,-4505.091309,1144.263794,-1517.875244,-4566.802734,1143.516235,-1518.848022,-4643.839355,1140.652344
81,0,-1516.293823,-4505.130371,1144.250122,-1517.899536,-4566.806641,1143.462036,-1518.890747,-4643.837891,1140.625854
82,0,-1516.320679,-4505.125000,1144.238770,-1517.937500,-4566.804199,1143.419556,-1518.957764,-4643.849609,1140.621826
83,0,-1516.352173,-4505.117676,1144.227417,-1517.940918,-4566.843262,1143.386841,-1518.970215,-4643.850586,1140.610352
84,0,-1516.318970,-4505.134277,1144.200562,-1517.951782,-4566.845703,1143.360718,-1518.984985,-4643.851074,1140.599121
85,0,-1516.303711,-4505.141602,1144.190674,-1517.946777,-4566.848145,1143.357178,-1518.989136,-4643.873047,1140.597412
86,0,-1516.302734,-4505.142090,1144.195923,-1517.906372,-4566.861328,1143.364502,-1518.991089,-4643.872559,1140.598755
87,0,-1516.297974,-4505.144531,1144.190063,-1517.929565,-4566.848633,1143.374146,-1518.965210,-4643.876465,1140.593872
88,0,-1516.286255,-4505.150879,1144.184937,-1517.904053,-4566.853516,1143.390747,-1518.950684,-4643.850098,1140.627930
89,0,-1516.322266,-4505.124023,1144.241943,-1517.898804,-4566.807129,1143.454712,-1518.898438,-4643.854492,1140.642944
90,0,-1516.314087,-4505.120117,1144.274292,-1517.904297,-4566.763672,1143.496948,-1518.871094,-4643.852051,1140.674072
91,0,-1516.322144,-4505.083984,1144.274658,-1517.872803,-4566.763184,1143.543823,-1518.842651,-4643.826660,1140.716187
92,0,-1516.294800,-4505.089844,1144.287231,-1517.833374,-4566.743652,1143.554321,-1518.825928,-4643.826172,1140.730103
93,0,-1516.268677,-4505.102051,1144.266724,-1517.805298,-4566.790039,1143.534790,-1518.825439,-4643.825684,1140.732544
94,0,-1516.253296,-4505.110352,1144.254028,-1517.831421,-4566.784668,1143.518066,-1518.817871,-4643.852051,1140.704834
95,0,-1516.264282,-4505.144531,1144.228027,-1517.829224,-4566.826660,1143.481567,-1518.832031,-4643.855957,1140.685425
96,0,-1516.299438,-4505.135742,1144.224609,-1517.857666,-4566.820801,1143.470703,-1518.868530,-4643.856934,1140.649414
97,0,-1516.324341,-4505.123047,1144.243530,-1517.930542,-4566.830566,1143.441895,-1518.837036,-4643.887695,1140.626099
98,0,-1516.311890,-4505.129883,1144.233276,-1517.934326,-4566.837891,1143.421875,-1518.902100,-4643.879883,1140.621216
99,0,-1516.336304,-4505.125488,1144.217529,-1517.949585,-4566.838379,1143.385986,-1518.950195,-4643.875000,1140.601196
100,0,-1516.315308,-4505.104004,1144.201172,-1517.950562,-4566.846191,1143.352295,-1518.970337,-4643.849609,1140.614868

