Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
37,0,1020.356323,-4536.495605,883.196960,1014.233215,-4598.485840,879.932312,1006.155823,-4674.399414,877.180115
38,0,1020.357849,-4536.496094,883.201843,1014.269470,-4598.427734,879.928040,1006.145935,-4674.337402,877.150330
39,0,1020.274902,-4536.411133,883.204041,1014.274597,-4598.429199,879.927734,1006.133545,-4674.342285,877.154785
40,0,1020.343994,-4536.501465,883.205811,1014.267334,-4598.436035,879.897278,1006.197205,-4674.419922,877.109375
41,0,1020.404358,-4536.508789,883.161255,1014.287964,-4598.492676,879.917542,1006.208435,-4674.490234,877.078613
42,0,1020.357971,-4536.504883,883.138855,1014.281494,-4598.498535,879.887756,1006.164185,-4674.487305,877.053589
43,0,1020.358459,-4536.504883,883.139954,1014.283752,-4598.499023,879.855469,1006.160278,-4674.487305,877.047607
44,0,1020.349731,-4536.502930,883.171204,1014.273987,-4598.496582,879.920837,1006.163818,-4674.487793,877.050049
45,0,1020.350220,-4536.502930,883.172363,1014.288086,-4598.492188,879.916809,1006.146667,-4674.415039,877.083435
46,0,1020.417908,-4536.494629,883.218201,1014.292969,-4598.484375,879.979736,1006.159668,-4674.400391,877.178223
47,0,1020.354370,-4536.419434,883.266235,1014.291626,-4598.494141,879.919189,1006.149170,-4674.396484,877.218262
48,0,1020.355103,-4536.411133,883.327332,1014.296875,-4598.485352,879.946045,1006.165649,-4674.401855,877.149597
49,0,1020.362732,-4536.421387,883.234436,1014.294617,-4598.484863,879.946106,1006.156677,-4674.399414,877.183960
50,0,1020.354492,-4536.427734,883.203613,1014.294495,-4598.484863,879.945679,1006.163269,-4674.401367,877.149658
51,0,1020.432129,-4536.498535,883.156189,1014.295471,-4598.495117,879.887085,1006.164917,-4674.401855,877.148743
52,0,1020.362366,-4536.429199,883.175537,1014.293762,-4598.493164,879.883911,1006.138428,-4674.344238,877.125000
53,0,1020.364136,-4536.497559,883.164124,1014.277588,-4598.429688,879.894775,1006.155518,-4674.408691,877.114502
54,0,1020.400513,-4536.507812,883.159058,1014.287476,-4598.500488,879.856079,1006.148438,-4674.415527,877.084106
55,0,1020.347107,-4536.501953,883.163513,1014.252686,-4598.430176,879.929382,1006.215210,-4674.493652,877.035156
56,0,1020.331360,-4536.493652,883.120911,1014.247437,-4598.445312,879.838440,1006.198792,-4674.497559,877.044556
57,0,1020.400146,-4536.515625,883.093445,1014.254211,-4598.438965,879.866699,1006.152039,-4674.493164,877.021729
58,0,1020.399353,-4536.515137,883.091125,1014.260559,-4598.439941,879.833801,1006.152283,-4674.493652,877.018982
59,0,1020.348694,-4536.510254,883.105042,1014.287354,-4598.500488,879.855835,1006.156555,-4674.487793,877.037537
60,0,1020.382996,-4536.562500,883.157471,1014.293091,-4598.493164,879.884949,1006.148926,-4674.415039,877.085999
61,0,1020.389221,-4536.555176,883.182495,1014.286133,-4598.422852,879.922974,1006.165161,-4674.402344,877.145264
62,0,1020.398621,-4536.617188,883.204773,1014.293701,-4598.475586,880.006836,1006.151550,-4674.396973,877.214478
63,0,1020.393127,-4536.616211,883.240051,1014.295715,-4598.477539,880.009399,1006.212830,-4674.405273,877.202209
64,0,1020.381592,-4536.553223,883.212219,1014.305725,-4598.479980,879.976257,1006.214966,-4674.406250,877.172241
65,0,1020.388855,-4536.555176,883.182251,1014.313354,-4598.549316,879.936646,1006.223206,-4674.408691,877.135315
66,0,1020.424500,-4536.496582,883.182861,1014.312744,-4598.558594,879.877319,1006.167297,-4674.402344,877.148682
67,0,1020.359619,-4536.505371,883.143799,1014.294861,-4598.494141,879.885864,1006.164062,-4674.401855,877.147156
68,0,1020.366211,-4536.506836,883.112183,1014.286255,-4598.499512,879.855042,1006.164551,-4674.480469,877.076294
69,0,1020.284668,-4536.489258,883.104919,1014.288757,-4598.500488,879.856018,1006.155945,-4674.487305,877.042664
70,0,1020.348572,-4536.510254,883.104858,1014.273376,-4598.513672,879.797607,1006.153931,-4674.493652,877.020752
71,0,1020.383972,-4536.511230,883.148254,1014.246826,-4598.437012,879.900818,1006.142761,-4674.500977,876.980164
72,0,1020.330444,-4536.506348,883.160583,1014.255981,-4598.439453,879.867004,1006.157898,-4674.553711,877.082581
73,0,1020.399719,-4536.515625,883.092346,1014.263367,-4598.434082,879.896179,1006.227356,-4674.566406,876.994507
74,0,1020.409729,-4536.509277,883.124573,1014.286255,-4598.492188,879.917664,1006.232971,-4674.558594,877.028320
75,0,1020.371338,-4536.487305,883.110901,1014.301636,-4598.495117,879.849731,1006.170959,-4674.480469,877.083435
76,0,1020.378723,-4536.492188,883.162903,1014.314758,-4598.548828,879.901794,1006.165833,-4674.401855,877.148132
77,0,1020.380981,-4536.485352,883.226807,1014.312378,-4598.481445,879.944702,1006.164917,-4674.401367,877.150635
78,0,1020.305725,-4536.393555,883.264282,1014.341003,-4598.617188,879.897400,1006.163696,-4674.401367,877.149780
79,0,1020.314087,-4536.387695,883.295898,1014.314636,-4598.548828,879.935608,1006.166199,-4674.401855,877.149719
80,0,1020.346619,-4536.396973,883.314575,1014.302856,-4598.478027,879.972778,1006.158203,-4674.399902,877.181396
81,0,1020.414001,-4536.426758,883.221680,1014.297363,-4598.485352,879.945862,1006.164795,-4674.402344,877.145996
82,0,1020.408020,-4536.433105,883.196472,1014.313232,-4598.558105,879.875549,1006.167297,-4674.402344,877.148682
83,0,1020.364868,-4536.506348,883.108337,1014.375183,-4598.578613,879.857361,1006.167053,-4674.479492,877.082825
84,0,1020.364746,-4536.506348,883.107117,1014.352112,-4598.521484,879.839050,1006.168457,-4674.480957,877.076843
85,0,1020.346985,-4536.509766,883.100769,1014.287598,-4598.500000,879.855225,1006.162048,-4674.487305,877.051025
86,0,1020.336853,-4536.507324,883.126526,1014.263855,-4598.501953,879.891968,1006.150146,-4674.485352,877.072144
87,0,1020.349365,-4536.510254,883.107178,1014.247559,-4598.437500,879.900757,1006.144775,-4674.422852,877.057678
88,0,1020.337952,-4536.507812,883.130981,1014.271118,-4598.503418,879.858154,1006.206604,-4674.413574,877.135010
89,0,1020.425537,-4536.497070,883.189209,1014.288879,-4598.500488,879.856140,1006.224731,-4674.487793,877.066528
90,0,1020.432800,-4536.490234,883.212891,1014.295959,-4598.493652,879.884216,1006.165161,-4674.401855,877.147461
91,0,1020.380249,-4536.485352,883.224487,1014.291382,-4598.415527,879.949829,1006.166931,-4674.402344,877.146545
92,0,1020.440002,-4536.484375,883.243469,1014.287354,-4598.414062,879.948975,1006.162781,-4674.401367,877.149475
93,0,1020.388367,-4536.546875,883.242676,1014.244202,-4598.401855,879.985962,1006.166321,-4674.402344,877.146423
94,0,1020.397888,-4536.541504,883.277466,1014.308838,-4598.480469,879.944153,1006.165833,-4674.402344,877.144226
95,0,1020.360474,-4536.412109,883.291565,1014.293335,-4598.484375,879.979309,1006.150391,-4674.396973,877.215637
96,0,1020.409241,-4536.492676,883.242554,1014.306519,-4598.547363,879.970337,1006.151428,-4674.396973,877.216064
97,0,1020.359131,-4536.488770,883.263916,1014.307251,-4598.556152,879.907227,1006.150146,-4674.406738,877.152405
98,0,1020.416260,-4536.503418,883.151672,1014.297241,-4598.562012,879.878418,1006.149780,-4674.416016,877.081421
99,0,1020.358093,-4536.504883,883.139038,1014.302979,-4598.562988,879.845703,1006.159302,-4674.487305,877.048096
100,0,1020.364258,-4536.506348,883.106323,1014.349365,-4598.520996,879.838196,1006.152771,-4674.493164,877.023804

