Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
18,0,1948.776855,-2393.384277,1297.269531,2010.181641,-2398.117432,1287.368164,2085.254639,-2404.170654,1276.660034
19,0,1948.757324,-2393.350098,1297.243164,2010.181641,-2398.121338,1287.378784,2085.254150,-2404.199463,1276.589478
20,0,1948.746338,-2393.354492,1297.206299,2010.178589,-2398.109619,1287.378174,2085.263672,-2404.209961,1276.597778
21,0,1948.755371,-2393.374512,1297.227539,2010.185913,-2398.116455,1287.381104,2085.253174,-2404.189697,1276.587402
22,0,1948.753906,-2393.360352,1297.244873,2010.177856,-2398.082520,1287.363770,2085.320312,-2404.179443,1276.578491
23,0,1948.756470,-2393.360840,1297.255493,2010.177124,-2398.067139,1287.379028,2085.250977,-2404.171387,1276.590332
24,0,1948.757446,-2393.358154,1297.265869,2010.189331,-2398.080811,1287.401855,2085.346924,-2404.197021,1276.630737
25,0,1948.778809,-2393.389893,1297.269165,2010.178589,-2398.073242,1287.415039,2085.274170,-2404.203125,1276.632324
26,0,1948.748413,-2393.342041,1297.276855,2010.180420,-2398.113281,1287.410278,2085.254883,-2404.178467,1276.658569
27,0,1948.754272,-2393.350098,1297.278564,2010.184814,-2398.124512,1287.408936,2085.257080,-2404.177002,1276.663940
28,0,1948.753418,-2393.348877,1297.278198,2010.183838,-2398.107910,1287.411987,2085.313965,-2404.159424,1276.645264
29,0,1948.757935,-2393.345947,1297.301514,2010.185303,-2398.103760,1287.414307,2085.260986,-2404.177246,1276.654785
30,0,1948.760010,-2393.347168,1297.302856,2010.183105,-2398.103271,1287.412476,2085.260742,-2404.171631,1276.658569
31,0,1948.754639,-2393.343018,1297.299683,2010.179565,-2398.098145,1287.410522,2085.245117,-2404.147705,1276.666992
32,0,1948.757812,-2393.346924,1297.300903,2010.185059,-2398.103027,1287.415405,2085.253174,-2404.171875,1276.710449
33,0,1948.756348,-2393.354492,1297.278809,2010.183838,-2398.107910,1287.415283,2085.258057,-2404.176025,1276.673584
34,0,1948.750366,-2393.343750,1297.277710,2010.185059,-2398.110840,1287.415894,2085.223877,-2404.130859,1276.670776
35,0,1948.750366,-2393.343750,1297.277710,2010.205078,-2398.125488,1287.414307,2085.224121,-2404.123291,1276.667847
36,0,1948.754883,-2393.345215,1297.242188,2010.195679,-2398.097412,1287.406982,2085.289307,-2404.115967,1276.651001
37,0,1948.750122,-2393.349609,1297.265137,2010.171387,-2398.044434,1287.411621,2085.222168,-2404.111084,1276.658691
38,0,1948.747192,-2393.345703,1297.255371,2010.195923,-2398.092529,1287.406982,2085.223145,-2404.118896,1276.656372
39,0,1948.748901,-2393.348145,1297.253906,2010.190063,-2398.099854,1287.399170,2085.223877,-2404.123291,1276.656616
40,0,1948.774780,-2393.414551,1297.221558,2010.196655,-2398.115967,1287.404663,2085.253418,-2404.174561,1276.646362
41,0,1948.744751,-2393.358154,1297.241821,2010.198608,-2398.124512,1287.404541,2085.255615,-2404.175293,1276.652100
42,0,1948.751465,-2393.346191,1297.277710,2010.181152,-2398.104492,1287.412354,2085.225342,-2404.128174,1276.662964
43,0,1948.753418,-2393.349854,1297.277954,2010.170410,-2398.070801,1287.404297,2085.254639,-2404.167480,1276.656982
44,0,1948.831665,-2393.352783,1297.275879,2010.175049,-2398.084473,1287.411987,2085.255615,-2404.161377,1276.664551
45,0,1948.830566,-2393.352783,1297.275024,2010.179077,-2398.095459,1287.411499,2085.322754,-2404.159668,1276.658203
46,0,1948.819458,-2393.346924,1297.267944,2010.180420,-2398.098389,1287.411621,2085.276123,-2404.200684,1276.651611
47,0,1948.826782,-2393.347412,1297.273804,2010.200928,-2398.123047,1287.425415,2085.247070,-2404.161621,1276.659912
48,0,1948.753418,-2393.348877,1297.278198,2010.177124,-2398.096436,1287.408447,2085.257812,-2404.172852,1276.671997
49,0,1948.779785,-2393.389648,1297.270020,2010.196655,-2398.131592,1287.401978,2085.257324,-2404.169678,1276.670898
50,0,1948.747559,-2393.339600,1297.276855,2010.193359,-2398.120361,1287.405884,2085.224365,-2404.115967,1276.675049
51,0,1948.747559,-2393.339600,1297.276855,2010.176636,-2398.060547,1287.414185,2085.225098,-2404.112549,1276.673828
52,0,1948.751831,-2393.339600,1297.241455,2010.178833,-2398.069092,1287.379883,2085.193115,-2404.064941,1276.675903
53,0,1948.752197,-2393.349609,1297.266846,2010.193848,-2398.079102,1287.405884,2085.224609,-2404.118896,1276.663086
54,0,1948.749634,-2393.357422,1297.248901,2010.185669,-2398.079590,1287.436157,2085.191895,-2404.074951,1276.665771
55,0,1948.759888,-2393.362061,1297.242920,2010.172607,-2398.065674,1287.409912,2085.192383,-2404.080566,1276.662109
56,0,1948.745972,-2393.349365,1297.242188,2010.181885,-2398.085693,1287.415283,2085.192383,-2404.077393,1276.663574
57,0,1948.777222,-2393.393555,1297.243286,2010.181641,-2398.081299,1287.396240,2085.192871,-2404.073730,1276.665771
58,0,1948.772339,-2393.386719,1297.244751,2010.178345,-2398.070801,1287.381348,2085.221191,-2404.112305,1276.656860
59,0,1948.782104,-2393.390625,1297.222778,2010.192139,-2398.084961,1287.402222,2085.221191,-2404.109131,1276.657959
60,0,1948.775757,-2393.391602,1297.240967,2010.176880,-2398.068848,1287.376709,2085.253906,-2404.159912,1276.653198
61,0,1948.774780,-2393.391113,1297.243530,2010.183350,-2398.096924,1287.381958,2085.252930,-2404.163818,1276.651611
62,0,1948.780762,-2393.394043,1297.269287,2010.200439,-2398.142090,1287.400879,2085.253174,-2404.169922,1276.653564
63,0,1948.748413,-2393.339844,1297.277588,2010.190430,-2398.109619,1287.393066,2085.254395,-2404.168457,1276.661133
64,0,1948.746460,-2393.339600,1297.275879,2010.195923,-2398.110596,1287.401733,2085.250732,-2404.167236,1276.697021
65,0,1948.814453,-2393.341797,1297.265747,2010.190674,-2398.127686,1287.439087,2085.252686,-2404.162598,1276.705322
66,0,1948.779785,-2393.389648,1297.270020,2010.175171,-2398.073242,1287.406616,2085.240723,-2404.142822,1276.691284
67,0,1948.779785,-2393.389648,1297.270020,2010.199585,-2398.129639,1287.408813,2085.256348,-2404.158447,1276.672852
68,0,1948.781860,-2393.394043,1297.270142,2010.180664,-2398.104736,1287.383057,2085.255371,-2404.161621,1276.667969
69,0,1948.782959,-2393.394043,1297.270996,2010.189575,-2398.106689,1287.390015,2085.273438,-2404.201660,1276.642090
70,0,1948.758789,-2393.356445,1297.280029,2010.201660,-2398.137451,1287.416138,2085.226074,-2404.125244,1276.673828
71,0,1948.745361,-2393.339355,1297.275024,2010.176636,-2398.083740,1287.421021,2085.223633,-2404.118408,1276.668457
72,0,1948.761963,-2393.360352,1297.281128,2010.197876,-2398.090820,1287.467163,2085.222656,-2404.115967,1276.668701
73,0,1948.752319,-2393.348877,1297.277344,2010.180908,-2398.096680,1287.318115,2085.192383,-2404.061768,1276.676514
74,0,1948.749390,-2393.344238,1297.269409,2010.183838,-2398.091064,1287.354614,2085.222168,-2404.114746,1276.646729
75,0,1948.760498,-2393.361084,1297.267578,2010.177124,-2398.083252,1287.332397,2085.251465,-2404.170654,1276.633057
76,0,1948.753418,-2393.360596,1297.239624,2010.180664,-2398.104980,1287.350464,2085.316162,-2404.170898,1276.614746
77,0,1948.753174,-2393.364258,1297.192383,2010.173584,-2398.084717,1287.362549,2085.251465,-2404.177490,1276.629272
78,0,1948.759888,-2393.358154,1297.270142,2010.173828,-2398.090088,1287.343262,2085.252197,-2404.173096,1276.632690
79,0,1948.774780,-2393.386230,1297.260376,2010.177612,-2398.095703,1287.347656,2085.250000,-2404.168213,1276.631958
80,0,1948.777710,-2393.388428,1297.268799,2010.171875,-2398.096680,1287.313232,2085.253418,-2404.156982,1276.657715
81,0,1948.781860,-2393.394531,1297.269897,2010.177124,-2398.104004,1287.316895,2085.251465,-2404.159668,1276.695557
82,0,1948.757446,-2393.356445,1297.274902,2010.173096,-2398.105469,1287.331909,2085.242432,-2404.152588,1276.642456
83,0,1948.750488,-2393.344482,1297.277588,2010.178345,-2398.118164,1287.351074,2085.240479,-2404.155273,1276.638550
84,0,1948.752441,-2393.347900,1297.277832,2010.204590,-2398.176758,1287.351685,2085.254150,-2404.167969,1276.658325
85,0,1948.749634,-2393.339600,1297.239502,2010.197144,-2398.127197,1287.393311,2085.254883,-2404.165771,1276.660522
86,0,1948.752563,-2393.343750,1297.279297,2010.188354,-2398.112549,1287.373657,2085.290283,-2404.108643,1276.660156
87,0,1948.754395,-2393.348877,1297.279053,2010.189331,-2398.117432,1287.339478,2085.318115,-2404.153320,1276.632080
88,0,1948.756348,-2393.359375,1297.257935,2010.180176,-2398.111816,1287.395508,2085.262451,-2404.181885,1276.612549
89,0,1948.755371,-2393.359375,1297.257202,2010.176147,-2398.099854,1287.356934,2085.266602,-2404.193604,1276.615845
90,0,1948.756226,-2393.363770,1297.256348,2010.176636,-2398.134521,1287.299194,2085.274170,-2404.201904,1276.641602
91,0,1948.761108,-2393.356445,1297.281738,2010.179810,-2398.137939,1287.335693,2085.254639,-2404.169189,1276.663818
92,0,1948.758789,-2393.356445,1297.280029,2010.200439,-2398.152344,1287.351074,2085.224854,-2404.116699,1276.675049
93,0,1948.750244,-2393.347412,1297.276123,2010.177612,-2398.110596,1287.353027,2085.320312,-2404.152588,1276.653320
94,0,1948.822021,-2393.343262,1297.232788,2010.170898,-2398.043945,1287.401123,2085.291016,-2404.099609,1276.662354
95,0,1948.755981,-2393.345459,1297.243164,2010.167358,-2398.044922,1287.395996,2085.320557,-2404.150391,1276.649414
96,0,1948.757446,-2393.346191,1297.296997,2010.178589,-2398.072998,1287.403687,2085.254883,-2404.157471,1276.658936
97,0,1948.754150,-2393.349365,1297.268677,2010.198120,-2398.086182,1287.413696,2085.252441,-2404.166260,1276.652710
98,0,1948.748047,-2393.349365,1297.243774,2010.194336,-2398.123291,1287.342285,2085.250732,-2404.173828,1276.626709
99,0,1948.751465,-2393.352783,1297.258789,2010.190674,-2398.127197,1287.339722,2085.272461,-2404.207520,1276.627319
100,0,1948.759155,-2393.362305,1297.264282,2010.195679,-2398.112549,1287.344482,2085.249756,-2404.179443,1276.582397

