Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
41,0,1051.795044,-4488.576172,1544.531860,1053.332764,-4550.508301,1550.277100,1054.035400,-4626.477539,1557.978271
42,0,1051.865967,-4488.580566,1544.561890,1053.315552,-4550.503418,1550.285645,1054.041748,-4626.473145,1558.008423
43,0,1051.827148,-4488.436035,1544.695557,1053.333496,-4550.502441,1550.301392,1053.983032,-4626.466309,1558.015747
44,0,1051.825317,-4488.366699,1544.770264,1053.327393,-4550.437500,1550.335815,1054.038940,-4626.470703,1558.038452
45,0,1051.804321,-4488.296875,1544.805176,1053.307495,-4550.368164,1550.372925,1054.036255,-4626.470215,1558.037231
46,0,1051.828491,-4488.303711,1544.812134,1053.313232,-4550.370117,1550.372314,1054.053955,-4626.523926,1558.058838
47,0,1051.845093,-4488.371582,1544.766724,1053.322876,-4550.366699,1550.396484,1054.055664,-4626.525391,1558.061279
48,0,1051.913330,-4488.405762,1544.588745,1053.321655,-4550.366211,1550.393188,1054.048706,-4626.460938,1558.064453
49,0,1051.866455,-4488.386719,1544.671875,1053.303223,-4550.366699,1550.373047,1053.967529,-4626.397461,1558.045532
50,0,1051.789185,-4488.449219,1544.596436,1053.307373,-4550.430664,1550.342163,1054.020752,-4626.410645,1558.008423
51,0,1051.734375,-4488.328125,1544.576050,1053.333984,-4550.501953,1550.306030,1053.958984,-4626.399902,1558.046143
52,0,1051.788574,-4488.270996,1544.606934,1053.328979,-4550.507324,1550.281372,1053.953857,-4626.404297,1558.016113
53,0,1051.804932,-4488.400879,1544.544189,1053.329712,-4550.507324,1550.274170,1054.014160,-4626.412598,1558.008911
54,0,1051.818848,-4488.461914,1544.530884,1053.322754,-4550.567383,1550.253418,1054.016846,-4626.413574,1558.011353
55,0,1051.844116,-4488.462402,1544.569336,1053.326904,-4550.568848,1550.237061,1054.014404,-4626.420410,1557.987427
56,0,1051.846436,-4488.463867,1544.533691,1053.356812,-4550.509277,1550.288452,1054.021118,-4626.416504,1557.982910
57,0,1051.849365,-4488.458008,1544.572876,1053.352783,-4550.508789,1550.270386,1054.038696,-4626.478027,1557.980103
58,0,1051.820801,-4488.329590,1544.626953,1053.339844,-4550.442871,1550.292847,1054.026245,-4626.411621,1558.011719
59,0,1051.787476,-4488.125000,1544.777832,1053.293335,-4550.364258,1550.370361,1054.021362,-4626.411133,1558.009277
60,0,1051.741699,-4488.047363,1544.850830,1053.286133,-4550.362305,1550.371338,1054.018921,-4626.410156,1558.007202
61,0,1051.756714,-4488.045898,1544.887085,1053.331421,-4550.494141,1550.338135,1053.954224,-4626.381348,1558.075317
62,0,1051.756470,-4488.107910,1544.858643,1053.297729,-4550.421875,1550.376953,1054.017822,-4626.407715,1558.038574
63,0,1051.774414,-4488.174805,1544.817139,1053.330200,-4550.501465,1550.298462,1054.016235,-4626.408203,1558.038452
64,0,1051.795410,-4488.245117,1544.774414,1053.335938,-4550.509766,1550.264526,1054.018188,-4626.408203,1558.039429
65,0,1051.793335,-4488.257324,1544.710205,1053.342651,-4550.511230,1550.267456,1054.020508,-4626.410156,1558.007935
66,0,1051.824219,-4488.407715,1544.527466,1053.332031,-4550.515137,1550.236084,1054.034302,-4626.477539,1557.977417
67,0,1051.797607,-4488.398438,1544.560791,1053.330566,-4550.514160,1550.244995,1054.028687,-4626.481934,1557.984741
68,0,1051.826294,-4488.525879,1544.519897,1053.311035,-4550.514160,1550.226807,1054.027222,-4626.481934,1557.984375
69,0,1051.811279,-4488.465332,1544.523438,1053.309204,-4550.458984,1550.221069,1054.025879,-4626.475098,1558.006836
70,0,1051.762573,-4488.191406,1544.724365,1053.301025,-4550.504883,1550.282959,1053.960205,-4626.451172,1558.044922
71,0,1051.769531,-4488.117188,1544.824219,1053.323730,-4550.505371,1550.300903,1054.036377,-4626.470703,1558.037720
72,0,1051.812378,-4488.178711,1544.846191,1053.304321,-4550.374512,1550.333374,1054.047241,-4626.469727,1558.038330
73,0,1051.815552,-4488.118164,1544.871338,1053.342285,-4550.380859,1550.337646,1054.045044,-4626.468750,1558.036865
74,0,1051.789429,-4488.055664,1544.849121,1053.344482,-4550.373535,1550.387085,1054.045654,-4626.468262,1558.036865
75,0,1051.777954,-4488.051270,1544.880981,1053.331787,-4550.369141,1550.399536,1053.982178,-4626.458496,1558.041138
76,0,1051.765137,-4488.054688,1544.853516,1053.304688,-4550.361328,1550.406006,1054.050171,-4626.522949,1558.057129
77,0,1051.726196,-4488.048340,1544.837036,1053.290527,-4550.363281,1550.386353,1054.036743,-4626.462402,1558.062134
78,0,1051.729858,-4488.063965,1544.767822,1053.276001,-4550.364258,1550.378174,1054.031738,-4626.468262,1558.033203
79,0,1051.758911,-4488.211426,1544.610596,1053.318237,-4550.447754,1550.275635,1054.035400,-4626.470215,1558.036987
80,0,1051.795898,-4488.339844,1544.576538,1053.307373,-4550.451172,1550.246216,1054.034668,-4626.470703,1558.036987
81,0,1051.728516,-4488.280762,1544.525879,1053.335205,-4550.515625,1550.237671,1054.010132,-4626.413086,1558.009521
82,0,1051.739380,-4488.339844,1544.522583,1053.365356,-4550.581055,1550.231689,1054.033936,-4626.485840,1557.956055
83,0,1051.796753,-4488.284668,1544.556519,1053.339111,-4550.517090,1550.239746,1054.035156,-4626.478516,1557.979736
84,0,1051.759644,-4488.271973,1544.599365,1053.337891,-4550.509277,1550.281616,1053.977905,-4626.464355,1558.012573
85,0,1051.737793,-4488.199707,1544.650757,1053.315430,-4550.502930,1550.288452,1054.032349,-4626.468262,1558.033081
86,0,1051.746216,-4488.123047,1544.789429,1053.307007,-4550.437500,1550.322754,1054.045044,-4626.529297,1558.028076
87,0,1051.741821,-4488.046875,1544.885620,1053.316406,-4550.371094,1550.368896,1054.046143,-4626.522949,1558.055908
88,0,1051.777588,-4488.058105,1544.841431,1053.319458,-4550.365723,1550.392944,1054.057495,-4626.519531,1558.088501
89,0,1051.804565,-4488.123047,1544.817261,1053.318848,-4550.365723,1550.388550,1054.050171,-4626.462402,1558.065552
90,0,1051.772583,-4488.057617,1544.822388,1053.336304,-4550.378418,1550.349976,1054.028442,-4626.407715,1558.040283
91,0,1051.777588,-4488.065430,1544.789551,1053.322510,-4550.373535,1550.360229,1054.040039,-4626.472168,1558.006348
92,0,1051.749268,-4488.075684,1544.720947,1053.327515,-4550.437500,1550.340820,1054.033813,-4626.468262,1558.033203
93,0,1051.740601,-4488.079590,1544.698242,1053.309937,-4550.438965,1550.310669,1054.039673,-4626.471191,1558.039185
94,0,1051.734253,-4488.148438,1544.614258,1053.300171,-4550.505371,1550.257446,1054.054810,-4626.538086,1558.009888
95,0,1051.756348,-4488.214844,1544.593872,1053.294922,-4550.504395,1550.249756,1054.032349,-4626.475098,1558.008789
96,0,1051.779541,-4488.285645,1544.540894,1053.300415,-4550.512207,1550.214233,1054.031738,-4626.481934,1557.984985
97,0,1051.793091,-4488.228516,1544.542725,1053.312134,-4550.509277,1550.229736,1054.036499,-4626.479004,1557.980713
98,0,1051.791016,-4488.221191,1544.579468,1053.310059,-4550.446777,1550.243652,1054.036011,-4626.478516,1557.979858
99,0,1051.775513,-4488.148438,1544.651245,1053.321655,-4550.443359,1550.295410,1054.043457,-4626.473633,1558.009399
100,0,1051.747803,-4488.067383,1544.761841,1053.332031,-4550.445312,1550.304932,1054.034058,-4626.468750,1558.034668

