Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
24,0,-1493.471802,-4477.604980,1550.734009,-1493.569336,-4539.798340,1552.068726,-1493.119629,-4616.602051,1553.785156
25,0,-1493.499878,-4477.604492,1550.724365,-1493.618408,-4539.808594,1552.082275,-1493.147827,-4616.598145,1553.769287
26,0,-1493.519287,-4477.607422,1550.706177,-1493.614746,-4539.817871,1552.039307,-1493.127197,-4616.616699,1553.726807
27,0,-1493.533691,-4477.608887,1550.689087,-1493.668213,-4539.805664,1552.052856,-1493.173584,-4616.598145,1553.737061
28,0,-1493.542847,-4477.606445,1550.695679,-1493.681396,-4539.807129,1552.038452,-1493.146606,-4616.596191,1553.730347
29,0,-1493.562134,-4477.610840,1550.680176,-1493.637451,-4539.817383,1552.028931,-1493.136597,-4616.633301,1553.727051
30,0,-1493.557617,-4477.623047,1550.692749,-1493.622559,-4539.842773,1552.050171,-1493.136597,-4616.633301,1553.727051
31,0,-1493.492432,-4477.627930,1550.698486,-1493.581665,-4539.865234,1552.059448,-1493.144043,-4616.630371,1553.735962
32,0,-1493.453125,-4477.624512,1550.732544,-1493.552734,-4539.845703,1552.073364,-1493.124878,-4616.632324,1553.752075
33,0,-1493.446045,-4477.626953,1550.727539,-1493.529297,-4539.847168,1552.088013,-1493.145264,-4616.595703,1553.777832
34,0,-1493.429932,-4477.617676,1550.739136,-1493.553345,-4539.823242,1552.091675,-1493.120972,-4616.598145,1553.793945
35,0,-1493.447754,-4477.613770,1550.754639,-1493.528564,-4539.802734,1552.103760,-1493.097168,-4616.604004,1553.801392
36,0,-1493.432861,-4477.588867,1550.768311,-1493.549194,-4539.798340,1552.084595,-1493.062378,-4616.623047,1553.775757
37,0,-1493.399902,-4477.607422,1550.749878,-1493.532715,-4539.778320,1552.079834,-1493.069580,-4616.620605,1553.775757
38,0,-1493.446289,-4477.624023,1550.747192,-1493.518555,-4539.830078,1552.035767,-1493.088989,-4616.620117,1553.759399
39,0,-1493.428467,-4477.607422,1550.680786,-1493.539551,-4539.808105,1552.041992,-1493.073242,-4616.643066,1553.733276
40,0,-1493.433960,-4477.632812,1550.701660,-1493.562012,-4539.808105,1552.028442,-1493.095703,-4616.641602,1553.717041
41,0,-1493.510376,-4477.650879,1550.702271,-1493.555908,-4539.813965,1552.030640,-1493.145508,-4616.617676,1553.710571
42,0,-1493.526611,-4477.656250,1550.645020,-1493.610474,-4539.827148,1552.003418,-1493.166870,-4616.618164,1553.703125
43,0,-1493.571289,-4477.634766,1550.635376,-1493.582886,-4539.834961,1552.019165,-1493.166138,-4616.617676,1553.703247
44,0,-1493.565674,-4477.639648,1550.635864,-1493.585449,-4539.833496,1552.019775,-1493.204956,-4616.583984,1553.703735
45,0,-1493.533813,-4477.618164,1550.603638,-1493.591797,-4539.831055,1552.018921,-1493.194702,-4616.601562,1553.720947
46,0,-1493.495361,-4477.605469,1550.628662,-1493.596558,-4539.825195,1552.016968,-1493.167358,-4616.612305,1553.736450
47,0,-1493.479126,-4477.605469,1550.692871,-1493.577515,-4539.825195,1552.032837,-1493.166016,-4616.599121,1553.753174
48,0,-1493.459351,-4477.600586,1550.705811,-1493.581177,-4539.815918,1552.072266,-1493.138428,-4616.599121,1553.769043
49,0,-1493.444946,-4477.601074,1550.724976,-1493.568359,-4539.798340,1552.068726,-1493.126099,-4616.596680,1553.785034
50,0,-1493.402832,-4477.588379,1550.731689,-1493.569458,-4539.797852,1552.070068,-1493.118530,-4616.603027,1553.785278
51,0,-1493.420044,-4477.595703,1550.760742,-1493.573608,-4539.797363,1552.072266,-1493.100830,-4616.602539,1553.801392
52,0,-1493.443970,-4477.590332,1550.748047,-1493.545898,-4539.803223,1552.088623,-1493.149170,-4616.581543,1553.804199
53,0,-1493.446655,-4477.587891,1550.748413,-1493.579346,-4539.817383,1552.074585,-1493.150879,-4616.581055,1553.795288
54,0,-1493.464233,-4477.581543,1550.734741,-1493.574829,-4539.823242,1552.075806,-1493.172729,-4616.580566,1553.779175
55,0,-1493.489258,-4477.585938,1550.724609,-1493.592407,-4539.825684,1552.015991,-1493.199097,-4616.581055,1553.746338
56,0,-1493.565186,-4477.628906,1550.655640,-1493.614136,-4539.825195,1552.000122,-1493.222046,-4616.579102,1553.730225
57,0,-1493.607422,-4477.630371,1550.671021,-1493.634033,-4539.817383,1552.027100,-1493.241821,-4616.597656,1553.736084
58,0,-1493.598145,-4477.610352,1550.665283,-1493.653809,-4539.817871,1552.010010,-1493.268433,-4616.596191,1553.719971
59,0,-1493.624512,-4477.611328,1550.674805,-1493.657715,-4539.815918,1552.010742,-1493.262207,-4616.598145,1553.719727
60,0,-1493.598877,-4477.611328,1550.687134,-1493.634766,-4539.817871,1552.028198,-1493.219849,-4616.606445,1553.728394
61,0,-1493.491089,-4477.609863,1550.718628,-1493.598999,-4539.783203,1552.059570,-1493.227173,-4616.581543,1553.762939
62,0,-1493.473267,-4477.601074,1550.736694,-1493.622070,-4539.793945,1552.064697,-1493.199707,-4616.600586,1553.768555
63,0,-1493.505615,-4477.589355,1550.758423,-1493.560547,-4539.782715,1552.092407,-1493.184204,-4616.599609,1553.784790
64,0,-1493.442261,-4477.586914,1550.745972,-1493.530029,-4539.803223,1552.103027,-1493.144653,-4616.580566,1553.794922
65,0,-1493.456909,-4477.586426,1550.751587,-1493.574219,-4539.773926,1552.091919,-1493.149414,-4616.579590,1553.795044
66,0,-1493.439331,-4477.578125,1550.713501,-1493.572510,-4539.773926,1552.094116,-1493.153198,-4616.581055,1553.795410
67,0,-1493.424927,-4477.591309,1550.720825,-1493.591675,-4539.770996,1552.116089,-1493.153198,-4616.581055,1553.795410
68,0,-1493.467651,-4477.558105,1550.707153,-1493.606079,-4539.791992,1552.081543,-1493.161987,-4616.583008,1553.778931
69,0,-1493.502319,-4477.580566,1550.694092,-1493.597900,-4539.800293,1552.083618,-1493.180298,-4616.579590,1553.762573
70,0,-1493.557251,-4477.585449,1550.650635,-1493.602783,-4539.781250,1552.063477,-1493.205566,-4616.577148,1553.746582
71,0,-1493.561646,-4477.568848,1550.631226,-1493.616699,-4539.786133,1552.001343,-1493.219482,-4616.579590,1553.730225
72,0,-1493.590698,-4477.586914,1550.635986,-1493.635620,-4539.786133,1551.986450,-1493.223999,-4616.580566,1553.730225
73,0,-1493.570801,-4477.568359,1550.630737,-1493.648560,-4539.797363,1552.006348,-1493.220215,-4616.567383,1553.713501
74,0,-1493.547485,-4477.567871,1550.690552,-1493.615356,-4539.800293,1552.018188,-1493.263794,-4616.552734,1553.740234
75,0,-1493.539185,-4477.557617,1550.708252,-1493.630371,-4539.773926,1552.042603,-1493.210693,-4616.579102,1553.746704
76,0,-1493.495483,-4477.554688,1550.738037,-1493.614014,-4539.772949,1552.061890,-1493.223022,-4616.554688,1553.772827
77,0,-1493.480957,-4477.560059,1550.757568,-1493.580811,-4539.778320,1552.070312,-1493.173706,-4616.564941,1553.762451
78,0,-1493.456665,-4477.544922,1550.751221,-1493.565674,-4539.776855,1552.088623,-1493.151367,-4616.564941,1553.796997
79,0,-1493.440552,-4477.569824,1550.765137,-1493.519043,-4539.782715,1552.102417,-1493.122070,-4616.584961,1553.811279
80,0,-1493.416016,-4477.561035,1550.753296,-1493.542358,-4539.803711,1552.086914,-1493.126343,-4616.575684,1553.779785
81,0,-1493.435669,-4477.560059,1550.735107,-1493.565308,-4539.781738,1552.093872,-1493.106445,-4616.591797,1553.769409
82,0,-1493.445068,-4477.563477,1550.721558,-1493.579224,-4539.804688,1552.059326,-1493.143799,-4616.586914,1553.752319
83,0,-1493.435059,-4477.585449,1550.701416,-1493.597290,-4539.803223,1552.041626,-1493.114624,-4616.593262,1553.744263
84,0,-1493.483154,-4477.567383,1550.692627,-1493.619873,-4539.801758,1552.025635,-1493.198242,-4616.580566,1553.746338
85,0,-1493.531250,-4477.559570,1550.705444,-1493.648193,-4539.774902,1552.028442,-1493.204468,-4616.581055,1553.746460
86,0,-1493.563477,-4477.568848,1550.675903,-1493.648193,-4539.774414,1552.028931,-1493.220337,-4616.582031,1553.730103
87,0,-1493.570435,-4477.568848,1550.677856,-1493.636108,-4539.798828,1552.050781,-1493.218506,-4616.583008,1553.729980
88,0,-1493.558228,-4477.589355,1550.697266,-1493.629517,-4539.802246,1552.051758,-1493.180542,-4616.587402,1553.738770
89,0,-1493.526245,-4477.580078,1550.730713,-1493.615845,-4539.817871,1552.044800,-1493.132690,-4616.608887,1553.745361
90,0,-1493.485840,-4477.556152,1550.736328,-1493.558716,-4539.805176,1552.070923,-1493.184570,-4616.578613,1553.762695
91,0,-1493.487305,-4477.558105,1550.739258,-1493.558350,-4539.801270,1552.065552,-1493.160522,-4616.581543,1553.778687
92,0,-1493.427246,-4477.567871,1550.737183,-1493.557617,-4539.800293,1552.065186,-1493.153931,-4616.579102,1553.795288
93,0,-1493.428955,-4477.568359,1550.740112,-1493.582031,-4539.776855,1552.071533,-1493.154419,-4616.579590,1553.795288
94,0,-1493.458740,-4477.542969,1550.744629,-1493.548706,-4539.756836,1552.084106,-1493.180298,-4616.568848,1553.821533
95,0,-1493.473633,-4477.562988,1550.753296,-1493.559204,-4539.800781,1552.065796,-1493.164062,-4616.582520,1553.778931
96,0,-1493.477905,-4477.541992,1550.735107,-1493.593506,-4539.819336,1552.058228,-1493.144897,-4616.586426,1553.771118
97,0,-1493.460938,-4477.555664,1550.703735,-1493.557861,-4539.806152,1552.067627,-1493.161011,-4616.599121,1553.753052
98,0,-1493.476318,-4477.587891,1550.666870,-1493.608521,-4539.817383,1552.080811,-1493.165161,-4616.603516,1553.729736
99,0,-1493.511108,-4477.588379,1550.680542,-1493.635620,-4539.809570,1552.065063,-1493.222534,-4616.579590,1553.730225
100,0,-1493.569946,-4477.579102,1550.691528,-1493.665894,-4539.767090,1552.051514,-1493.249756,-4616.553223,1553.739746

