Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
21,0,-1382.421387,1798.927612,1553.935303,-1388.033325,1862.034302,1557.026978,-1387.989624,1937.856934,1561.924438
22,0,-1382.258423,1798.880981,1553.947266,-1388.032593,1862.034790,1557.027832,-1387.989624,1937.856934,1561.924438
23,0,-1386.250488,1799.842773,1553.199951,-1388.033447,1862.055908,1557.015381,-1388.021240,1937.866821,1561.959106
24,0,-1386.019165,1799.835449,1553.145264,-1388.034790,1862.055420,1557.016724,-1388.021118,1937.867065,1561.958130
25,0,-1385.908447,1799.808960,1553.136597,-1388.017334,1862.063232,1557.014648,-1388.119507,1937.936768,1561.896484
26,0,-1382.632446,1798.983154,1553.884399,-1388.033447,1862.055908,1557.015381,-1388.119507,1937.936646,1561.897217
27,0,-1386.234009,1799.822632,1553.169434,-1388.012085,1862.057495,1556.992676,-1388.119507,1937.936646,1561.897217
28,0,-1386.248047,1799.831665,1553.178589,-1388.054688,1862.055054,1557.005249,-1387.989624,1937.856934,1561.924438
29,0,-1386.008423,1799.825317,1553.131348,-1388.058594,1862.053589,1557.007080,-1387.989258,1937.857422,1561.921509
30,0,-1386.258057,1799.844482,1553.171631,-1388.046265,1862.043213,1556.992554,-1387.989624,1937.856934,1561.924438
31,0,-1386.094849,1799.821777,1553.120239,-1388.054443,1862.042236,1557.004028,-1387.822876,1937.822266,1561.953125
32,0,-1386.254395,1799.829956,1553.122314,-1388.054932,1862.034668,1556.986938,-1387.989624,1937.856934,1561.924438
33,0,-1386.049072,1799.808472,1553.064697,-1388.054932,1862.034668,1556.986938,-1387.989746,1937.856812,1561.925415
34,0,-1386.041138,1799.778809,1553.074219,-1388.034790,1862.035034,1556.998169,-1387.859619,1937.777710,1561.948608
35,0,-1386.248169,1799.782959,1553.119507,-1388.033569,1862.035522,1556.997070,-1387.859741,1937.777466,1561.949585
36,0,-1386.025757,1799.776733,1553.042236,-1388.017578,1862.042725,1556.996338,-1387.859619,1937.777588,1561.948853
37,0,-1386.272461,1799.788696,1553.105469,-1388.017578,1862.042725,1556.996338,-1387.692627,1937.743042,1561.977295
38,0,-1386.006836,1799.770508,1553.047241,-1388.033569,1862.035522,1556.997070,-1387.692627,1937.743164,1561.976562
39,0,-1386.061157,1799.767212,1553.046631,-1388.017944,1862.034058,1557.009155,-1387.859619,1937.777710,1561.948608
40,0,-1382.269653,1798.848022,1553.904907,-1388.007812,1862.025513,1557.001587,-1387.859497,1937.777710,1561.948120
41,0,-1382.149780,1798.814087,1553.922607,-1388.044434,1862.017334,1556.993042,-1387.828247,1937.767578,1561.915039
42,0,-1382.276611,1798.844116,1553.886475,-1388.027100,1862.025391,1556.990845,-1387.661255,1937.733032,1561.942993
43,0,-1386.222900,1799.806885,1553.174438,-1388.029541,1862.024292,1556.991455,-1387.661255,1937.733032,1561.943481
44,0,-1385.997314,1799.789062,1553.130127,-1388.027100,1862.025391,1556.990845,-1387.828247,1937.767578,1561.915283
45,0,-1386.031372,1799.792114,1553.133911,-1388.044434,1862.017334,1556.993042,-1387.661255,1937.733032,1561.943481
46,0,-1386.255005,1799.801880,1553.157837,-1388.064453,1862.016968,1556.981567,-1387.828125,1937.767700,1561.914307
47,0,-1385.804321,1799.776489,1553.133667,-1388.056396,1862.034180,1556.988037,-1387.828125,1937.767700,1561.914062
48,0,-1386.277832,1799.805908,1553.131470,-1388.058838,1862.033081,1556.988525,-1387.661255,1937.733032,1561.943481
49,0,-1386.283691,1799.801514,1553.123657,-1388.056396,1862.034180,1556.988037,-1387.790894,1937.812622,1561.916504
50,0,-1386.265991,1799.786377,1553.113647,-1388.040039,1862.032959,1557.000854,-1387.821899,1937.822388,1561.892578
51,0,-1386.257812,1799.778687,1553.118408,-1388.036377,1862.034546,1556.999268,-1387.828125,1937.767700,1561.914307
52,0,-1386.259399,1799.774780,1553.108398,-1388.019043,1862.042358,1556.997559,-1387.957886,1937.847412,1561.887939
53,0,-1386.266602,1799.770020,1553.104614,-1388.038574,1862.033447,1556.999756,-1387.828247,1937.767578,1561.915039
54,0,-1386.284302,1799.767700,1553.119629,-1388.059204,1862.032471,1557.023682,-1387.822754,1937.822388,1561.952148
55,0,-1386.115356,1799.763184,1553.063232,-1388.042236,1862.040161,1557.021851,-1387.989624,1937.856934,1561.924438
56,0,-1386.128296,1799.776611,1553.078003,-1388.023438,1862.039673,1557.031128,-1387.822876,1937.822266,1561.953125
57,0,-1386.252686,1799.782227,1553.119873,-1388.022095,1862.040161,1557.029907,-1387.822754,1937.822388,1561.952148
58,0,-1386.249634,1799.783569,1553.119019,-1388.060181,1862.031982,1557.022827,-1387.989624,1937.856934,1561.924438
59,0,-1386.071899,1799.786621,1553.067017,-1388.056396,1862.033325,1557.020996,-1387.989624,1937.856934,1561.924438
60,0,-1386.265625,1799.785645,1553.107544,-1388.058838,1862.032349,1557.021606,-1388.020996,1937.867188,1561.957153
61,0,-1386.271729,1799.782104,1553.106689,-1388.056396,1862.033325,1557.020996,-1388.021240,1937.866821,1561.959106
62,0,-1386.109497,1799.782349,1553.077271,-1388.074463,1862.032593,1557.041138,-1387.854126,1937.832275,1561.986694
63,0,-1386.106323,1799.783691,1553.076416,-1388.076050,1862.032227,1557.042603,-1388.021118,1937.867065,1561.958130
64,0,-1386.268921,1799.784546,1553.109009,-1388.078857,1862.031982,1557.010132,-1388.021240,1937.866821,1561.959106
65,0,-1386.292114,1799.783691,1553.098999,-1388.071899,1862.034424,1557.005859,-1388.021240,1937.866821,1561.959106
66,0,-1386.312866,1799.796753,1553.102905,-1388.074219,1862.033325,1557.006348,-1387.822754,1937.822388,1561.952148
67,0,-1386.312988,1799.762085,1553.103516,-1388.074219,1862.033325,1557.006348,-1387.989624,1937.856934,1561.924438
68,0,-1385.959717,1799.769653,1553.075684,-1388.052979,1862.042725,1557.002686,-1387.989258,1937.857422,1561.921631
69,0,-1386.263184,1799.762817,1553.080078,-1388.050293,1862.035400,1557.015991,-1387.989624,1937.856934,1561.924438
70,0,-1386.094604,1799.764526,1553.056152,-1388.051880,1862.034912,1557.017334,-1387.989136,1937.857544,1561.920654
71,0,-1386.259766,1799.764282,1553.079102,-1388.051880,1862.034912,1557.017334,-1387.989136,1937.857544,1561.920654
72,0,-1386.267700,1799.764404,1553.090210,-1388.037354,1862.034058,1556.998657,-1387.989258,1937.857422,1561.921509
73,0,-1386.236816,1799.788452,1553.079590,-1388.017578,1862.042725,1556.996338,-1387.989624,1937.856934,1561.924438
74,0,-1386.253418,1799.783813,1553.091675,-1388.034790,1862.035034,1556.998169,-1387.989624,1937.856934,1561.924438
75,0,-1386.046875,1799.795898,1553.039673,-1388.036011,1862.042236,1557.016724,-1387.822876,1937.822266,1561.953125
76,0,-1386.249268,1799.797485,1553.099731,-1388.060181,1862.031982,1557.022827,-1387.989624,1937.856934,1561.924438
77,0,-1386.273071,1799.795288,1553.122681,-1388.038574,1862.053955,1557.018433,-1387.989624,1937.856934,1561.924438
78,0,-1385.917847,1799.791382,1553.073364,-1388.033447,1862.055908,1557.015381,-1387.989624,1937.856934,1561.924438
79,0,-1386.299316,1799.792847,1553.113281,-1388.034790,1862.055420,1557.016724,-1387.989624,1937.856934,1561.924438
80,0,-1386.273682,1799.782593,1553.110352,-1388.051880,1862.034912,1557.017334,-1387.989746,1937.856812,1561.925415
81,0,-1385.897339,1799.793701,1553.048218,-1388.053345,1862.034424,1557.018555,-1387.989380,1937.857300,1561.922485
82,0,-1386.253052,1799.782715,1553.088501,-1388.055664,1862.033203,1557.019043,-1387.989624,1937.856934,1561.924438
83,0,-1386.089600,1799.786255,1553.038208,-1388.053345,1862.034424,1557.018555,-1387.989258,1937.857422,1561.921509
84,0,-1386.255859,1799.782471,1553.091553,-1388.074219,1862.033325,1557.006348,-1387.989624,1937.856934,1561.924438
85,0,-1386.272217,1799.785889,1553.083130,-1388.071899,1862.034424,1557.005859,-1387.989624,1937.856934,1561.924438
86,0,-1386.262817,1799.786865,1553.071655,-1388.056030,1862.041748,1557.005127,-1387.989624,1937.856934,1561.924438
87,0,-1386.294556,1799.782471,1553.099609,-1388.054443,1862.042236,1557.004028,-1387.989624,1937.856934,1561.924438
88,0,-1386.283325,1799.799927,1553.074951,-1388.077759,1862.046265,1556.990723,-1387.989624,1937.856934,1561.924438
89,0,-1386.284912,1799.797974,1553.072510,-1388.076416,1862.054443,1557.008911,-1387.989258,1937.857422,1561.921509
90,0,-1386.278809,1799.800537,1553.070923,-1388.077759,1862.046265,1556.990723,-1387.989258,1937.857422,1561.921509
91,0,-1386.067139,1799.802979,1553.026978,-1388.075317,1862.047241,1556.990234,-1387.989380,1937.857300,1561.922485
92,0,-1386.119995,1799.798828,1553.045776,-1388.077759,1862.046265,1556.990723,-1387.959106,1937.846680,1561.951538
93,0,-1386.304565,1799.772583,1553.104492,-1388.055298,1862.047607,1557.001709,-1387.958130,1937.847778,1561.944458
94,0,-1386.304443,1799.772583,1553.104492,-1388.073853,1862.046997,1557.022095,-1387.989624,1937.856934,1561.924438
95,0,-1386.101929,1799.802734,1553.032471,-1388.073853,1862.046997,1557.022095,-1387.989624,1937.856934,1561.924438
96,0,-1386.137573,1799.778442,1553.046143,-1388.053955,1862.047974,1557.000366,-1387.989624,1937.856934,1561.924438
97,0,-1386.288696,1799.776733,1553.092041,-1388.053955,1862.047974,1557.000366,-1387.989258,1937.857422,1561.921509
98,0,-1386.290527,1799.775879,1553.092651,-1388.055298,1862.047607,1557.001709,-1387.989624,1937.856934,1561.924438
99,0,-1386.288574,1799.776733,1553.092041,-1388.055298,1862.047607,1557.001709,-1387.989624,1937.856934,1561.924438
100,0,-1386.285034,1799.777954,1553.091187,-1388.054565,1862.047974,1557.002563,-1387.989746,1937.856812,1561.925415

