Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
87,0,-3547.179199,-2336.989014,1802.924316,-3609.396729,-2335.898926,1800.159302,-3685.852295,-2334.138916,1798.074585
88,0,-3547.164551,-2336.966309,1802.909546,-3609.369873,-2335.742676,1800.214478,-3685.847656,-2334.040039,1798.035278
89,0,-3547.174805,-2337.057617,1802.984131,-3609.390869,-2335.901367,1800.132690,-3685.854736,-2334.162598,1798.064453
90,0,-3547.174805,-2337.002930,1802.927856,-3609.395752,-2335.861572,1800.163208,-3685.848877,-2334.046143,1798.081909
91,0,-3547.170410,-2336.940674,1802.928833,-3609.390381,-2335.878662,1800.175415,-3685.862793,-2334.122803,1798.094849
92,0,-3547.161133,-2336.900635,1802.932983,-3609.387695,-2335.863281,1800.178467,-3685.860352,-2334.094482,1798.077759
93,0,-3547.166504,-2336.996582,1802.910278,-3609.386475,-2335.871826,1800.157227,-3685.862061,-2334.095215,1798.071777
94,0,-3547.166504,-2336.974854,1802.923584,-3609.366211,-2335.774658,1800.190430,-3685.860352,-2334.135254,1798.062134
95,0,-3547.174072,-2336.977295,1802.952881,-3609.372559,-2335.734375,1800.198975,-3685.865723,-2334.100586,1798.068359
96,0,-3547.175537,-2337.013184,1802.925293,-3609.371826,-2335.742676,1800.198364,-3685.840088,-2333.999512,1798.061035
97,0,-3547.169922,-2337.011719,1802.931519,-3609.371338,-2335.740967,1800.206177,-3685.864258,-2334.068604,1798.072754
98,0,-3547.163330,-2336.974854,1802.912109,-3609.380615,-2335.679199,1800.197510,-3685.857666,-2334.005615,1798.071167
99,0,-3547.168457,-2336.937012,1802.914429,-3609.373535,-2335.881348,1800.190918,-3685.851318,-2334.033691,1798.056274
100,0,-3547.138428,-2336.891846,1802.922241,-3609.376709,-2335.861084,1800.148438,-3685.843262,-2334.034180,1798.085083

