Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
50,0,1998.602539,902.706604,1329.010010,2061.523193,900.744019,1327.863037,2137.822998,898.019043,1325.390503
51,0,1998.576294,902.701965,1329.033813,2061.516113,900.797974,1327.834351,2137.826172,898.019348,1325.368896
52,0,1998.573364,902.701050,1329.057617,2061.519775,900.745056,1327.905029,2137.779297,898.003418,1325.411865
53,0,1998.575806,902.699463,1329.063354,2061.442383,900.724304,1327.833496,2137.741943,898.013428,1325.391602
54,0,1998.585571,902.614746,1329.072021,2061.466309,900.717773,1327.852173,2137.741211,897.994446,1325.395752
55,0,1998.556763,902.633423,1329.064575,2061.478516,900.714111,1327.879272,2137.739258,897.993774,1325.388672
56,0,1998.833984,903.611206,1328.761475,2061.766113,901.787537,1327.536987,2137.779297,898.004761,1325.385010
57,0,1998.562134,902.630737,1329.076904,2061.447510,900.727173,1327.837646,2137.785156,898.018066,1325.390015
58,0,1998.576660,902.699158,1329.064819,2061.460449,900.773804,1327.871338,2137.820557,898.008728,1325.365967
59,0,1998.573364,902.701050,1329.057617,2061.510742,900.805054,1327.858887,2137.857666,898.015442,1325.388428
60,0,1998.573364,902.700317,1329.058472,2061.510742,900.805054,1327.858887,2137.824707,898.019592,1325.397461
61,0,1998.551147,902.627319,1329.063965,2061.494385,900.741943,1327.865112,2137.864990,898.027100,1325.369507
62,0,1998.553467,902.627258,1329.067993,2061.496582,900.739441,1327.807129,2137.864258,898.007385,1325.375854
63,0,1998.556030,902.626404,1329.072876,2061.479248,900.717102,1327.878296,2137.824219,897.994873,1325.381592
64,0,1998.576660,902.699158,1329.064819,2061.448730,900.711853,1327.847778,2137.744629,897.991394,1325.420288
65,0,1998.573364,902.701050,1329.057617,2061.457520,900.777954,1327.844360,2137.785156,898.011963,1325.391968
66,0,1998.596191,902.694336,1329.017334,2061.452637,900.779541,1327.871826,2137.785156,898.011719,1325.392212
67,0,1998.571045,902.701904,1329.052856,2061.406738,900.748718,1327.886597,2137.783203,898.011780,1325.416016
68,0,1998.597290,902.703430,1329.007812,2061.481201,900.715698,1327.914062,2137.783203,898.007568,1325.422852
69,0,1998.581299,902.626648,1329.052246,2061.444580,900.730347,1327.845825,2137.787109,897.998657,1325.407593
70,0,1998.554443,902.634949,1329.058960,2061.438721,900.736694,1327.824463,2137.784180,897.995239,1325.396484
71,0,1998.554321,902.634216,1329.059814,2061.528320,900.747314,1327.855835,2137.821045,897.990051,1325.372192
72,0,1998.625488,902.734558,1329.039307,2061.484619,900.715088,1327.885132,2137.824951,898.016968,1325.373047
73,0,1998.576782,902.709045,1329.051758,2061.434082,900.788330,1327.811890,2137.824463,898.017151,1325.369995
74,0,1998.574707,902.710205,1329.020874,2061.445557,900.713318,1327.857300,2137.827393,898.023621,1325.372559
75,0,1998.593506,902.696106,1329.012085,2061.440186,900.712769,1327.884766,2137.825928,898.024475,1325.364746
76,0,1998.577026,902.695923,1329.051147,2061.440430,900.715393,1327.836426,2137.781494,897.998352,1325.372803
77,0,1998.558105,902.625183,1329.104858,2061.425293,900.672180,1327.892456,2137.781494,897.995728,1325.377197
78,0,1998.558105,902.624207,1329.078979,2061.396973,900.684021,1327.856323,2137.744873,898.016602,1325.403198
79,0,1998.572998,902.697937,1329.087646,2061.414062,900.676331,1327.911865,2137.743896,898.015137,1325.401245
80,0,1998.839111,903.652283,1328.732666,2061.793213,901.799316,1327.593628,2137.783936,898.014404,1325.413330
81,0,1998.571045,902.701904,1329.052856,2061.447998,900.728516,1327.871338,2137.746338,898.018677,1325.438354
82,0,1998.573364,902.701050,1329.057617,2061.440186,900.714905,1327.871216,2137.825439,898.015808,1325.409058
83,0,1998.589111,902.613403,1329.078491,2061.443604,900.728821,1327.832153,2137.830078,898.022339,1325.385010
84,0,1998.576904,902.627563,1329.019897,2061.443604,900.734924,1327.831055,2137.784180,897.986023,1325.417114
85,0,1998.576538,902.638550,1328.996582,2061.502930,900.759094,1327.818848,2137.786621,898.013489,1325.401123
86,0,1998.590210,902.707153,1328.985229,2061.490723,900.763489,1327.847534,2137.782471,897.988403,1325.403198
87,0,1998.573242,902.712952,1329.032349,2061.472656,900.770691,1327.791992,2137.787598,898.017273,1325.398560
88,0,1998.578613,902.711670,1329.069214,2061.446777,900.731750,1327.822388,2137.746582,898.007385,1325.399170
89,0,1998.556396,902.645142,1329.039062,2061.442383,900.733337,1327.816772,2137.744629,898.019714,1325.392212
90,0,1998.563110,902.632019,1329.076660,2061.442627,900.734741,1327.850464,2137.739014,897.996033,1325.415283
91,0,1998.555664,902.625244,1329.100464,2061.447510,900.726685,1327.871948,2137.735352,897.990051,1325.410767
92,0,1998.558960,902.624023,1329.108276,2061.445801,900.729431,1327.868164,2137.736572,898.008362,1325.412842
93,0,1998.552979,902.625000,1329.096069,2061.508057,900.703308,1327.937134,2137.766602,897.969299,1325.393311
94,0,1998.568970,902.696106,1329.065552,2061.486328,900.745300,1327.880859,2137.740479,898.009827,1325.392090
95,0,1998.572266,902.695740,1329.071167,2061.549805,900.718994,1327.893555,2137.788818,898.031372,1325.383789
96,0,1998.577026,902.697205,1329.076538,2061.487305,900.740662,1327.895630,2137.791016,898.027161,1325.402710
97,0,1998.574463,902.697266,1329.072632,2061.496582,900.732666,1327.883911,2137.821045,898.017944,1325.416992
98,0,1998.556763,902.621765,1329.088013,2061.522949,900.721130,1327.920532,2137.786133,898.003235,1325.428955
99,0,1998.560913,902.621399,1329.067505,2061.465088,900.744385,1327.855225,2137.749268,897.994629,1325.440796
100,0,1998.553589,902.626465,1329.016113,2061.448730,900.711365,1327.882202,2137.739502,897.977966,1325.449951
101,0,1998.558105,902.624451,1329.051758,2061.483643,900.712524,1327.918701,2137.776123,897.991577,1325.451660
102,0,1998.834717,903.627197,1328.743652,2061.739014,901.792236,1327.543823,2137.746582,898.012085,1325.413574
103,0,1998.571045,902.713318,1329.002441,2061.397705,900.703491,1327.846558,2137.781738,897.998535,1325.395020
104,0,1998.562744,902.643860,1329.051147,2061.442871,900.732605,1327.864624,2137.775391,897.974426,1325.417114
105,0,1998.557495,902.645142,1329.014404,2061.437744,900.740601,1327.842896,2137.817627,897.980225,1325.406372
106,0,1998.562744,902.642456,1329.053101,2061.462646,900.726990,1327.876343,2137.818848,897.987610,1325.399414
107,0,1998.559814,902.644470,1329.018921,2061.481689,900.764648,1327.868774,2137.820557,897.999756,1325.385986
108,0,1998.568237,902.715332,1329.021606,2061.487793,900.762329,1327.860596,2137.820557,898.002686,1325.380981
109,0,1998.624756,902.727417,1329.049072,2061.498291,900.758301,1327.848145,2137.784912,898.029724,1325.402588
110,0,1998.656128,902.717224,1328.996338,2061.503662,900.754028,1327.868164,2137.821533,898.017883,1325.353638
111,0,1998.650391,902.718811,1329.013550,2061.500488,900.739807,1327.839111,2137.814941,898.003906,1325.350708
112,0,1998.582397,902.616028,1329.013184,2061.440186,900.712769,1327.884766,2137.770996,897.978699,1325.362061
113,0,1998.553955,902.626038,1329.043457,2061.444824,900.713135,1327.876709,2137.772217,897.986328,1325.385986
114,0,1998.860962,903.635254,1328.754517,2061.771973,901.803223,1327.632568,2137.739502,898.000183,1325.413086
115,0,1998.598633,902.690552,1329.058350,2061.444824,900.710327,1327.924194,2137.741211,898.002258,1325.451904
116,0,1998.570801,902.700195,1329.088501,2061.447998,900.725830,1327.918457,2137.747314,898.030640,1325.453735
117,0,1998.578979,902.699097,1329.068726,2061.481445,900.766907,1327.897461,2137.745117,898.014587,1325.439697
118,0,1998.577271,902.708557,1329.079590,2061.471191,900.719543,1327.901001,2137.774414,897.990112,1325.447388
119,0,1998.553467,902.626465,1329.068726,2061.514893,900.749817,1327.882935,2137.743164,897.979797,1325.433472
120,0,1998.612671,902.653870,1329.045288,2061.490479,900.743530,1327.859863,2137.788086,897.989197,1325.427368
121,0,1998.607788,902.657349,1329.059082,2061.494385,900.741943,1327.865112,2137.785889,897.988464,1325.452271
122,0,1998.622681,902.729370,1329.042603,2061.500000,900.736938,1327.908813,2137.820068,897.982178,1325.449951
123,0,1998.607056,902.689880,1329.095459,2061.508057,900.805847,1327.902954,2137.790039,898.016907,1325.444092
124,0,1998.593262,902.694946,1329.047241,2061.417969,900.739990,1327.844604,2137.784424,898.006470,1325.439575
125,0,1998.568726,902.703064,1329.022095,2061.452148,900.724976,1327.850098,2137.779785,897.997253,1325.391968
126,0,1998.556030,902.626404,1329.072876,2061.452148,900.726868,1327.876709,2137.739258,897.982971,1325.410278
127,0,1998.556763,902.633423,1329.064575,2061.447510,900.730713,1327.870972,2137.776611,897.991455,1325.398193
128,0,1998.553345,902.625671,1329.069702,2061.451660,900.731384,1327.834351,2137.774658,897.995239,1325.380005
129,0,1998.554565,902.634460,1329.033569,2061.436523,900.732239,1327.931030,2137.811523,898.016846,1325.371948
130,0,1998.598755,902.692139,1329.056763,2061.469727,900.721558,1327.920288,2137.806152,898.021851,1325.391113
131,0,1998.871948,903.695251,1328.681274,2061.856445,901.849915,1327.652100,2137.802734,898.014771,1325.389282
132,0,1998.578857,902.698364,1329.069702,2061.500244,900.738831,1327.908081,2137.802490,898.012146,1325.394287
133,0,1998.602905,902.653687,1329.055786,2061.490967,900.743225,1327.875488,2137.807617,897.994751,1325.400146
134,0,1998.602051,902.655457,1329.051758,2061.495850,900.757141,1327.857422,2137.741455,898.012939,1325.429565
135,0,1998.553833,902.625793,1329.070190,2061.555176,900.716248,1327.934326,2137.776123,898.013794,1325.408569
136,0,1998.529541,902.634277,1329.113525,2061.444580,900.713196,1327.876709,2137.737061,897.997192,1325.430298
137,0,1998.581177,902.696533,1329.103149,2061.461426,900.703674,1327.888794,2137.779785,898.007629,1325.440552
138,0,1998.578369,902.696228,1329.132446,2061.429932,900.737976,1327.931030,2137.740234,897.999695,1325.474243
139,0,1998.575195,902.698547,1329.150757,2061.453857,900.778625,1327.887329,2137.769531,897.999817,1325.463257
140,0,1998.559570,902.632385,1329.130493,2061.418213,900.694336,1327.911377,2137.721680,897.970825,1325.457886
141,0,1998.550537,902.645630,1329.113037,2061.491211,900.713867,1327.891357,2137.737549,897.994019,1325.435059
142,0,1998.844116,903.582275,1328.811157,2061.807617,901.781311,1327.581543,2137.744385,897.999451,1325.434692
143,0,1998.901489,903.621765,1328.824951,2061.757568,901.787476,1327.576050,2137.791992,898.013428,1325.407837
144,0,1998.634155,902.642151,1329.137207,2061.469727,900.720764,1327.853027,2137.783203,897.995239,1325.429565
145,0,1998.629517,902.724609,1329.088745,2061.496338,900.739136,1327.856323,2137.832275,898.032288,1325.418823
146,0,1998.630127,902.723511,1329.119141,2061.540039,900.792175,1327.885742,2137.782227,898.013977,1325.417480
147,0,1998.845581,903.657166,1328.823120,2061.795410,901.801453,1327.615723,2137.784180,898.028564,1325.433228
148,0,1998.552368,902.623718,1329.131104,2061.471436,900.701721,1327.900269,2137.786865,898.016418,1325.408936
149,0,1998.561523,902.616028,1329.130493,2061.444824,900.713135,1327.876709,2137.743164,898.011108,1325.413452
150,0,1998.551636,902.622131,1329.105225,2061.464111,900.701416,1327.868896,2137.781494,898.005859,1325.362915
151,0,1998.557007,902.621399,1329.115601,2061.408936,900.676636,1327.862183,2137.774170,897.990784,1325.390625
152,0,1998.846558,903.649414,1328.791992,2061.755615,901.824219,1327.591064,2137.743164,898.014587,1325.398560
153,0,1998.575684,902.700012,1329.089233,2061.460938,900.775879,1327.870483,2137.783203,898.012573,1325.382324
154,0,1998.576294,902.708435,1329.110962,2061.442139,900.732849,1327.851196,2137.778076,898.012207,1325.421753
155,0,1998.561523,902.640808,1329.086548,2061.442383,900.732788,1327.851318,2137.788574,898.014709,1325.417725
156,0,1998.587646,902.594238,1329.072510,2061.425293,900.665833,1327.858521,2137.824219,898.001892,1325.400024
157,0,1998.614380,902.577148,1329.057983,2061.425781,900.668152,1327.823364,2137.790527,898.005859,1325.410767
158,0,1998.607910,902.654541,1329.063477,2061.476807,900.718201,1327.874512,2137.821777,897.989807,1325.412598
159,0,1998.600830,902.694031,1329.048950,2061.497559,900.760559,1327.884766,2137.825439,898.009033,1325.385986
160,0,1998.573853,902.703552,1329.028442,2061.496826,900.758240,1327.885498,2137.781738,898.012939,1325.408936
161,0,1998.593506,902.696106,1329.012085,2061.460938,900.775879,1327.870483,2137.781738,898.009094,1325.412842
162,0,1998.582764,902.614868,1329.102173,2061.387695,900.685181,1327.880371,2137.779297,897.996460,1325.430664
163,0,1998.562988,902.619385,1329.154785,2061.400146,900.670715,1327.887085,2137.740723,897.999268,1325.453491
164,0,1998.526978,902.634644,1329.114258,2061.466064,900.645935,1327.926025,2137.772217,897.985840,1325.420166
165,0,1998.530029,902.640625,1329.104492,2061.448730,900.711365,1327.882202,2137.740479,897.997131,1325.424194
166,0,1998.576782,902.699951,1329.063965,2061.465576,900.773865,1327.848511,2137.738770,898.006714,1325.421631
167,0,1998.576538,902.697754,1329.066650,2061.461426,900.773376,1327.884888,2137.821289,898.012573,1325.395508
168,0,1998.646973,902.716919,1329.011230,2061.449707,900.778564,1327.869019,2137.817871,898.015320,1325.409912
169,0,1998.890747,903.655884,1328.761719,2061.837402,901.793152,1327.618530,2137.871094,898.022766,1325.387573
170,0,1998.603760,902.660400,1329.047485,2061.481445,900.684937,1327.871704,2137.822266,898.009155,1325.415771
171,0,1998.593384,902.584290,1329.078613,2061.485107,900.685791,1327.847290,2137.781738,897.995483,1325.421631
172,0,1998.556763,902.633423,1329.064575,2061.495605,900.741394,1327.881958,2137.748779,898.007996,1325.450684
173,0,1998.571045,902.701904,1329.052856,2061.444824,900.710876,1327.891113,2137.784668,897.997681,1325.432495
174,0,1998.573120,902.698547,1329.086792,2061.408691,900.747864,1327.879028,2137.781738,898.013062,1325.408936
175,0,1998.567749,902.701599,1329.048096,2061.436279,900.735840,1327.913208,2137.783936,898.010559,1325.389282
176,0,1998.575562,902.698486,1329.090942,2061.478516,900.714600,1327.912109,2137.787354,898.023315,1325.383057
177,0,1998.558105,902.623352,1329.079956,2061.517578,900.702148,1327.917725,2137.779297,897.995911,1325.432983
178,0,1998.578491,902.626160,1329.023682,2061.465820,900.652344,1327.910522,2137.812744,897.984253,1325.402466
179,0,1998.558960,902.561523,1329.014282,2061.447998,900.732605,1327.870117,2137.777100,897.986694,1325.403931
180,0,1998.553589,902.642212,1329.039307,2061.483398,900.719055,1327.903198,2137.778320,897.990356,1325.400757
181,0,1998.579956,902.706543,1329.059937,2061.501953,900.788574,1327.862183,2137.742676,898.019531,1325.416504
182,0,1998.575806,902.699463,1329.063354,2061.460938,900.801514,1327.856567,2137.829590,898.032288,1325.362305
183,0,1998.604492,902.690552,1329.031494,2061.447266,900.733032,1327.855957,2137.825928,898.018677,1325.374390
184,0,1998.575806,902.618835,1329.028442,2061.452148,900.726868,1327.876709,2137.823730,898.004089,1325.396362
185,0,1998.578491,902.626648,1329.057129,2061.484863,900.714539,1327.906128,2137.778809,897.996887,1325.398071
186,0,1998.624634,902.601868,1329.061646,2061.474854,900.697388,1327.951294,2137.812256,897.991272,1325.424438
187,0,1998.590332,902.612610,1329.059204,2061.395020,900.683838,1327.932129,2137.775391,897.990112,1325.426025
188,0,1998.596924,902.687195,1329.044067,2061.433838,900.787903,1327.846558,2137.745361,898.029053,1325.450195
189,0,1998.569702,902.698181,1329.072021,2061.409668,900.730835,1327.909790,2137.746582,898.026184,1325.426758
190,0,1998.591797,902.693298,1329.022949,2061.465332,900.773987,1327.876099,2137.794678,898.032043,1325.407349
191,0,1998.573120,902.620789,1329.023193,2061.448730,900.711853,1327.847778,2137.791016,898.023193,1325.407593
192,0,1998.582031,902.638611,1329.002808,2061.483643,900.719604,1327.870361,2137.819824,897.985168,1325.374756
193,0,1998.577393,902.639587,1328.971436,2061.497803,900.758545,1327.862549,2137.864014,897.999023,1325.393066
194,0,1998.576904,902.640503,1328.969604,2061.531982,900.749268,1327.881104,2137.855225,897.990234,1325.393188
195,0,1998.581421,902.638794,1329.001953,2061.470215,900.775330,1327.808960,2137.851074,897.996216,1325.390137
196,0,1998.559570,902.644165,1329.045654,2061.502686,900.758484,1327.852905,2137.816162,898.035278,1325.377686
197,0,1998.629639,902.739441,1329.031372,2061.498535,900.758911,1327.813843,2137.821777,898.025696,1325.361938
198,0,1998.561890,902.635986,1329.069214,2061.478760,900.721497,1327.850586,2137.819580,898.015137,1325.381226
199,0,1998.563843,902.624817,1329.087524,2061.440186,900.714905,1327.871216,2137.817139,898.000183,1325.407471
200,0,1998.561157,902.624084,1329.111938,2061.444580,900.713196,1327.876709,2137.783447,898.003479,1325.416748
201,0,1998.559814,902.619141,1329.156982,2061.532471,900.725647,1327.903809,2137.782959,898.003967,1325.412720
202,0,1998.588867,902.610168,1329.090332,2061.493164,900.737732,1327.912109,2137.824219,898.010498,1325.387573
203,0,1998.651367,902.715515,1329.053711,2061.550537,900.713989,1327.941528,2137.825684,898.030396,1325.421387
204,0,1998.623779,902.725586,1329.057861,2061.501221,900.791748,1327.880615,2137.825195,898.019409,1325.369629
205,0,1998.629883,902.725342,1329.027832,2061.571533,900.778809,1327.894775,2137.873047,898.033203,1325.369995
206,0,1998.620361,902.734436,1328.997559,2061.502441,900.757324,1327.819458,2137.871338,898.033630,1325.395142
207,0,1998.609131,902.668213,1329.064087,2061.526367,900.750183,1327.836182,2137.826904,898.004700,1325.376465
208,0,1998.607544,902.670532,1329.030762,2061.495361,900.765564,1327.855591,2137.822754,897.991638,1325.380005
209,0,1998.561035,902.647949,1329.033936,2061.556641,900.739746,1327.899048,2137.824951,898.008240,1325.388184
210,0,1998.588989,902.639038,1329.061035,2061.493164,900.763977,1327.862061,2137.821533,897.997742,1325.391479
211,0,1998.581421,902.638794,1329.001953,2061.497559,900.762878,1327.833008,2137.871094,898.041504,1325.374023
212,0,1998.573242,902.713745,1329.031250,2061.496338,900.759216,1327.845093,2137.832520,898.039856,1325.406128
213,0,1998.570801,902.714478,1329.026367,2061.520264,900.826355,1327.811401,2137.823242,898.017578,1325.360596
214,0,1998.627197,902.726929,1329.020508,2061.522949,900.751343,1327.847290,2137.870117,898.031860,1325.359619
215,0,1998.609863,902.650452,1329.066650,2061.563965,900.731628,1327.901978,2137.816895,897.997437,1325.379150
216,0,1998.609741,902.649292,1329.074341,2061.520264,900.730835,1327.901245,2137.864746,898.016174,1325.371826
217,0,1998.610229,902.646851,1329.085449,2061.491943,900.738770,1327.859985,2137.785156,898.016785,1325.402710
218,0,1998.651855,902.715698,1329.028320,2061.511963,900.730164,1327.902954,2137.821045,898.016907,1325.385132
219,0,1998.854858,903.642822,1328.723755,2061.816406,901.851440,1327.584229,2137.858643,898.021240,1325.384155
220,0,1998.863770,903.648499,1328.722046,2061.770020,901.843140,1327.591431,2137.857666,898.004578,1325.372925
221,0,1998.595703,902.690247,1329.021240,2061.461182,900.778015,1327.835327,2137.781738,898.010010,1325.375977
222,0,1998.558594,902.642822,1329.046143,2061.472412,900.715210,1327.847656,2137.817871,897.990417,1325.350952
223,0,1998.556641,902.645386,1329.012939,2061.443359,900.736206,1327.804321,2137.781006,897.986511,1325.387817
224,0,1998.580200,902.642578,1328.986206,2061.477539,900.726013,1327.848633,2137.780273,897.991211,1325.375732
225,0,1998.578491,902.639648,1328.997314,2061.500488,900.714294,1327.900269,2137.779785,897.981995,1325.391968
226,0,1998.859009,903.618164,1328.709351,2061.822510,901.776978,1327.634155,2137.852051,898.010071,1325.392578
227,0,1998.640991,902.696228,1328.956299,2061.482422,900.793274,1327.860352,2137.845703,897.998779,1325.344116
228,0,1998.694214,902.706116,1328.976929,2061.481445,900.765015,1327.842163,2137.822754,898.024719,1325.372559
229,0,1998.650513,902.719116,1328.979614,2061.539307,900.792969,1327.837769,2137.858398,898.027283,1325.364868
230,0,1998.659912,902.630798,1329.028076,2061.470947,900.700134,1327.866211,2137.854980,898.020874,1325.360596
231,0,1998.629883,902.641541,1329.027100,2061.468994,900.699280,1327.865112,2137.820068,898.009155,1325.362183
232,0,1998.581909,902.613892,1329.076904,2061.510742,900.681824,1327.930664,2137.816650,898.001648,1325.360718
233,0,1998.572632,902.697388,1329.043091,2061.471436,900.701721,1327.900269,2137.807373,898.011719,1325.386597
234,0,1998.600586,902.692078,1329.084717,2061.488037,900.765747,1327.928467,2137.807373,898.016479,1325.406982
235,0,1998.600586,902.692078,1329.084717,2061.482422,900.765869,1327.922729,2137.819336,898.022888,1325.391846
236,0,1998.608521,902.700562,1329.051025,2061.444336,900.732117,1327.853638,2137.825928,898.027649,1325.387207
237,0,1998.558716,902.644409,1329.043945,2061.450439,900.727600,1327.862915,2137.816162,897.993530,1325.371948
238,0,1998.556396,902.645142,1329.039062,2061.474365,900.723206,1327.844482,2137.862305,897.997131,1325.348389
239,0,1998.593872,902.634583,1329.049683,2061.467773,900.729858,1327.822144,2137.853516,897.999329,1325.343384
240,0,1998.583740,902.637573,1329.032104,2061.443359,900.736633,1327.852051,2137.850830,897.995605,1325.387939
241,0,1998.594116,902.708191,1329.071655,2061.525879,900.747742,1327.871460,2137.819336,898.020325,1325.394043
242,0,1998.597534,902.703674,1329.041138,2061.540283,900.817383,1327.906372,2137.816650,898.020569,1325.413208
243,0,1998.596313,902.692993,1329.052979,2061.515869,900.825134,1327.875122,2137.775879,898.020935,1325.423218
244,0,1998.597412,902.702942,1329.041992,2061.496582,900.740479,1327.902832,2137.780762,898.008667,1325.409180
245,0,1998.580933,902.615723,1329.090698,2061.480225,900.697998,1327.924072,2137.781982,898.000610,1325.405029
246,0,1998.575806,902.616455,1329.056885,2061.444580,900.730347,1327.845825,2137.781006,897.997986,1325.374023
247,0,1998.583862,902.613220,1329.071655,2061.464600,900.702942,1327.870239,2137.776123,897.991211,1325.396362
248,0,1998.592896,902.691162,1329.016846,2061.487793,900.764160,1327.894287,2137.783691,898.019409,1325.403687
249,0,1998.573242,902.699341,1329.093140,2061.464844,900.771423,1327.911377,2137.780518,898.016113,1325.427856
250,0,1998.576538,902.698486,1329.126099,2061.464844,900.771423,1327.911377,2137.781494,898.030212,1325.442505
