Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
37,0,1159.115723,1751.609253,1393.603271,1155.591431,1813.624512,1387.670532,1151.105835,1889.670776,1380.847412
38,0,1159.116089,1751.609253,1393.604492,1155.568970,1813.616943,1387.698608,1151.011597,1889.649048,1380.894165
39,0,1159.035034,1751.593628,1393.632080,1155.549438,1813.554932,1387.701172,1151.011597,1889.649048,1380.893799
40,0,1159.035278,1751.593628,1393.633423,1155.580078,1813.618042,1387.710571,1151.019897,1889.651855,1380.866821
41,0,1159.035645,1751.593628,1393.634521,1155.551758,1813.555542,1387.682251,1151.019409,1889.651855,1380.864990
42,0,1159.034668,1751.593628,1393.630859,1155.544312,1813.553223,1387.688110,1151.019897,1889.651855,1380.866821
43,0,1159.116089,1751.609253,1393.604492,1155.545898,1813.553589,1387.688354,1151.009521,1889.651123,1380.825806
44,0,1159.035034,1751.593628,1393.632080,1155.551147,1813.555542,1387.682007,1151.009277,1889.651123,1380.824951
45,0,1159.009033,1751.529907,1393.640869,1155.550659,1813.555542,1387.681641,1151.009399,1889.651123,1380.825439
46,0,1159.035034,1751.593628,1393.632080,1155.547974,1813.557495,1387.638550,1151.009399,1889.651123,1380.825439
47,0,1159.035034,1751.593628,1393.632080,1155.544556,1813.555908,1387.639648,1151.009521,1889.651123,1380.825806
48,0,1159.089600,1751.545654,1393.612305,1155.562012,1813.562622,1387.659424,1150.991333,1889.647583,1380.814575
49,0,1159.115723,1751.609253,1393.603271,1155.560059,1813.562134,1387.646362,1150.999878,1889.650513,1380.788330
50,0,1159.115723,1751.609253,1393.603271,1155.580688,1813.623779,1387.639282,1150.999878,1889.650513,1380.787842
51,0,1159.034668,1751.593628,1393.630859,1155.578613,1813.623291,1387.639282,1150.999878,1889.650513,1380.788330
52,0,1159.044434,1751.595825,1393.610596,1155.556030,1813.560547,1387.646973,1151.085571,1889.669312,1380.768188
53,0,1159.008667,1751.529907,1393.639648,1155.569702,1813.561890,1387.678223,1151.009521,1889.651123,1380.825806
54,0,1159.035034,1751.593628,1393.632080,1155.572510,1813.618042,1387.674072,1151.009521,1889.651123,1380.825806
55,0,1159.116089,1751.609253,1393.604492,1155.549438,1813.555298,1387.706177,1151.000977,1889.648315,1380.852661
56,0,1159.035034,1751.593628,1393.632080,1155.565430,1813.560669,1387.702881,1151.020142,1889.651855,1380.867554
57,0,1159.045654,1751.594482,1393.674194,1155.578125,1813.563965,1387.717285,1151.019897,1889.651855,1380.866821
58,0,1159.019287,1751.530884,1393.681885,1155.572266,1813.561768,1387.723511,1151.019897,1889.651855,1380.866821
59,0,1159.045044,1751.594482,1393.671631,1155.592529,1813.569824,1387.718506,1151.019897,1889.651855,1380.866821
60,0,1159.009033,1751.529907,1393.640869,1155.593872,1813.569946,1387.713135,1151.020020,1889.651855,1380.867065
61,0,1159.100952,1751.548096,1393.599243,1155.568115,1813.562256,1387.682739,1151.019897,1889.651855,1380.866821
62,0,1159.116089,1751.609253,1393.604492,1155.573853,1813.563721,1387.677368,1151.009399,1889.651123,1380.825439
63,0,1159.009033,1751.529907,1393.640869,1155.571289,1813.563110,1387.677368,1151.009521,1889.651123,1380.825806
64,0,1159.008667,1751.529907,1393.639648,1155.563110,1813.563232,1387.640381,1151.009399,1889.651123,1380.825439
65,0,1159.009033,1751.529907,1393.640869,1155.494629,1813.551392,1387.660645,1150.913940,1889.631592,1380.807129
66,0,1159.009033,1751.529907,1393.640869,1155.469238,1813.542480,1387.665161,1150.913818,1889.631592,1380.806519
67,0,1159.009033,1751.529907,1393.640869,1155.534912,1813.552979,1387.656616,1150.913818,1889.631592,1380.806763
68,0,1159.009277,1751.529907,1393.642212,1155.532715,1813.552246,1387.656738,1150.999878,1889.650513,1380.787842
69,0,1159.035278,1751.593628,1393.633423,1155.534058,1813.552612,1387.651367,1150.999878,1889.650513,1380.787842
70,0,1159.035034,1751.593628,1393.632080,1155.543945,1813.555542,1387.645386,1150.999756,1889.650513,1380.787598
71,0,1159.035278,1751.593628,1393.633423,1155.541504,1813.555054,1387.645386,1151.009521,1889.651123,1380.825806
72,0,1159.009033,1751.529907,1393.640869,1155.484375,1813.544800,1387.695923,1151.009399,1889.651123,1380.825439
73,0,1159.009033,1751.529907,1393.640869,1155.486694,1813.545532,1387.695557,1150.923340,1889.632446,1380.844116
74,0,1159.019043,1751.530884,1393.680420,1155.486450,1813.544434,1387.735474,1150.933716,1889.633179,1380.885132
75,0,1159.045044,1751.594482,1393.671631,1155.553955,1813.554443,1387.723389,1150.933716,1889.633179,1380.885132
76,0,1159.019287,1751.530884,1393.681885,1155.550659,1813.554077,1387.722046,1151.044312,1889.716187,1380.852295
77,0,1159.019531,1751.530884,1393.683228,1155.551147,1813.554321,1387.722046,1151.019897,1889.651855,1380.866821
78,0,1159.045654,1751.594482,1393.674194,1155.558350,1813.557129,1387.714844,1151.044434,1889.716187,1380.852783
79,0,1159.019043,1751.530884,1393.680420,1155.564331,1813.558960,1387.708862,1151.019775,1889.651855,1380.866333
80,0,1159.035034,1751.593628,1393.632080,1155.477295,1813.540527,1387.727783,1150.933838,1889.633179,1380.885498
81,0,1159.009033,1751.529907,1393.640869,1155.487061,1813.546021,1387.694946,1150.923584,1889.632446,1380.844971
82,0,1159.009033,1751.529907,1393.640869,1155.477051,1813.542603,1387.701904,1150.923584,1889.632446,1380.844971
83,0,1159.009033,1751.529907,1393.640869,1155.479370,1813.543091,1387.702026,1150.923340,1889.632446,1380.844116
84,0,1159.009033,1751.529907,1393.640869,1155.560791,1813.562256,1387.646606,1150.914062,1889.631592,1380.807373
85,0,1159.009033,1751.529907,1393.640869,1155.533813,1813.552490,1387.651367,1150.999878,1889.650513,1380.787842
86,0,1159.009033,1751.529907,1393.640869,1155.542236,1813.555420,1387.645020,1150.999878,1889.650513,1380.788330
87,0,1159.009033,1751.529907,1393.640869,1155.478516,1813.545776,1387.652588,1151.000000,1889.650513,1380.788574
88,0,1159.017944,1751.532349,1393.618042,1155.481323,1813.546875,1387.627563,1151.009399,1889.651123,1380.825439
89,0,1159.017944,1751.532349,1393.618042,1155.496582,1813.549561,1387.662842,1150.923462,1889.632446,1380.844482
90,0,1159.009033,1751.529907,1393.640869,1155.477539,1813.542725,1387.701904,1150.923218,1889.632446,1380.843628
91,0,1159.009033,1751.529907,1393.640869,1155.476196,1813.542480,1387.701660,1150.923462,1889.632446,1380.844482
92,0,1159.009033,1751.529907,1393.640869,1155.477051,1813.542358,1387.702271,1151.009277,1889.651123,1380.824951
93,0,1159.009033,1751.529907,1393.640869,1155.477051,1813.542358,1387.702271,1151.011353,1889.649048,1380.893433
94,0,1159.009033,1751.529907,1393.640869,1155.479980,1813.543457,1387.720947,1151.011230,1889.649048,1380.893188
95,0,1159.008667,1751.529907,1393.639648,1155.494141,1813.548218,1387.688599,1150.933838,1889.633179,1380.885498
96,0,1159.009277,1751.529907,1393.642212,1155.493042,1813.548096,1387.688477,1150.933716,1889.633179,1380.885132
97,0,1159.035034,1751.593628,1393.632080,1155.487915,1813.546265,1387.694824,1150.923462,1889.632446,1380.844482
98,0,1159.035034,1751.593628,1393.632080,1155.544434,1813.553223,1387.688110,1151.009399,1889.651123,1380.825439
99,0,1159.009033,1751.529907,1393.640869,1155.539307,1813.551392,1387.713257,1151.009399,1889.651123,1380.825439
100,0,1159.116089,1751.609253,1393.604492,1155.550293,1813.555298,1387.712158,1151.001099,1889.648315,1380.853149

