Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
42,0,-2734.429932,-4442.533203,1680.319824,-2732.601318,-4505.386230,1676.969971,-2729.148193,-4581.795410,1672.186157
43,0,-2734.409424,-4442.525879,1680.358398,-2732.577637,-4505.378418,1676.973755,-2728.982178,-4581.670898,1672.195068
44,0,-2734.247070,-4442.407715,1680.371216,-2732.576172,-4505.377441,1676.971924,-2729.111816,-4581.696777,1672.244141
45,0,-2734.370117,-4442.434570,1680.362427,-2732.474854,-4505.351562,1677.066284,-2729.111816,-4581.696777,1672.243896
46,0,-2734.286377,-4442.498535,1680.367310,-2732.449219,-4505.266113,1677.078613,-2728.963623,-4581.657715,1672.288818
47,0,-2734.409424,-4442.525879,1680.358643,-2732.447021,-4505.272461,1677.032227,-2728.963135,-4581.657715,1672.282959
48,0,-2734.406982,-4442.531250,1680.306274,-2732.496582,-4505.366211,1677.007324,-2729.111328,-4581.697266,1672.238647
49,0,-2734.406982,-4442.531250,1680.305664,-2732.503906,-4505.367188,1676.998291,-2729.129150,-4581.782715,1672.275513
50,0,-2734.406738,-4442.531250,1680.303467,-2732.606445,-4505.388184,1676.965820,-2729.112061,-4581.696777,1672.248047
51,0,-2734.427490,-4442.537109,1680.265747,-2732.582520,-4505.380371,1676.969849,-2729.108887,-4581.702148,1672.180664
52,0,-2734.427490,-4442.537109,1680.265747,-2732.579834,-4505.378906,1676.968262,-2729.070312,-4581.609863,1672.191040
53,0,-2734.388184,-4442.445801,1680.269653,-2732.559326,-4505.294922,1676.982910,-2728.943359,-4581.577637,1672.192871
54,0,-2734.404053,-4442.535156,1680.250854,-2732.484131,-4505.360352,1676.997925,-2728.943848,-4581.577148,1672.200317
55,0,-2734.406738,-4442.531250,1680.301392,-2732.467529,-4505.278320,1676.988892,-2728.943848,-4581.577148,1672.202026
56,0,-2734.406982,-4442.531250,1680.305420,-2732.512695,-4505.370117,1676.973145,-2728.960205,-4581.663086,1672.224731
57,0,-2734.406982,-4442.531250,1680.306274,-2732.515381,-4505.370605,1676.972046,-2728.960205,-4581.663086,1672.225952
58,0,-2734.404297,-4442.535156,1680.252563,-2732.490967,-4505.287598,1676.990234,-2728.921387,-4581.570801,1672.228760
59,0,-2734.406982,-4442.531250,1680.304199,-2732.607422,-4505.388184,1676.965088,-2729.070312,-4581.609375,1672.193481
60,0,-2734.404053,-4442.535156,1680.249756,-2732.551758,-4505.292969,1676.990723,-2729.070068,-4581.609863,1672.187744
61,0,-2734.406738,-4442.531250,1680.302002,-2732.451416,-4505.273926,1677.027832,-2728.960938,-4581.662598,1672.237305
62,0,-2734.403809,-4442.535645,1680.248291,-2732.445312,-4505.271484,1677.028076,-2729.108643,-4581.702148,1672.178711
63,0,-2734.280762,-4442.508301,1680.259644,-2732.447266,-4505.271484,1677.025635,-2729.047607,-4581.602539,1672.211670
64,0,-2734.281006,-4442.508301,1680.260254,-2732.470703,-4505.280762,1677.026367,-2728.920898,-4581.570801,1672.221191
65,0,-2734.280762,-4442.508301,1680.259766,-2732.474365,-4505.281738,1677.019897,-2728.942871,-4581.577637,1672.187622
66,0,-2734.365234,-4442.443848,1680.254272,-2732.457275,-4505.196289,1676.986816,-2728.963135,-4581.658203,1672.281494
67,0,-2734.364990,-4442.443848,1680.251343,-2732.534424,-4505.208496,1677.011475,-2728.982666,-4581.670410,1672.200806
68,0,-2734.367676,-4442.438965,1680.306885,-2732.523926,-4505.203613,1676.984253,-2729.070557,-4581.609375,1672.196655
69,0,-2734.388184,-4442.445801,1680.269653,-2732.551270,-4505.291992,1676.988037,-2729.109619,-4581.701660,1672.191162
70,0,-2734.328369,-4442.348145,1680.309082,-2732.572998,-4505.382812,1676.921387,-2729.148682,-4581.795410,1672.190796
71,0,-2734.367676,-4442.438965,1680.306030,-2732.438721,-4505.274902,1676.971436,-2729.108887,-4581.702148,1672.182373
72,0,-2734.283691,-4442.503418,1680.314819,-2732.455322,-4505.274414,1677.017090,-2728.921631,-4581.570801,1672.231079
73,0,-2734.283691,-4442.503418,1680.313232,-2732.496338,-4505.364746,1677.000977,-2728.921143,-4581.570801,1672.226929
74,0,-2734.241699,-4442.416504,1680.261963,-2732.496582,-4505.365723,1677.004761,-2728.921875,-4581.570312,1672.235962
75,0,-2734.202393,-4442.325195,1680.262939,-2732.447754,-4505.272949,1677.025391,-2728.924805,-4581.565430,1672.291138
76,0,-2734.265137,-4442.417969,1680.279053,-2732.466064,-4505.277344,1676.988037,-2729.073242,-4581.604004,1672.249634
77,0,-2734.367676,-4442.439453,1680.305420,-2732.556152,-4505.293945,1676.981445,-2729.109375,-4581.702148,1672.189697
78,0,-2734.427490,-4442.537109,1680.265747,-2732.552002,-4505.292480,1676.988770,-2729.109131,-4581.702148,1672.186890
79,0,-2734.404297,-4442.535156,1680.252075,-2732.531494,-4505.286133,1677.028198,-2729.086914,-4581.695312,1672.214722
80,0,-2734.404053,-4442.535156,1680.249512,-2732.564453,-4505.374512,1676.998657,-2729.109375,-4581.702148,1672.190308
81,0,-2734.367676,-4442.438965,1680.307007,-2732.581787,-4505.387207,1676.946411,-2729.090088,-4581.689941,1672.277588
82,0,-2734.241455,-4442.416504,1680.260864,-2732.437500,-4505.196289,1676.962891,-2728.985107,-4581.665527,1672.247803
83,0,-2734.343506,-4442.362793,1680.164307,-2732.420898,-4505.183594,1677.020264,-2728.943604,-4581.577637,1672.197266
84,0,-2734.202637,-4442.325195,1680.264648,-2732.433594,-4505.187012,1676.988525,-2728.946289,-4581.572754,1672.251953
85,0,-2734.205078,-4442.319824,1680.317627,-2732.466309,-4505.277832,1676.988770,-2728.946777,-4581.572754,1672.258911
86,0,-2734.388184,-4442.445801,1680.269653,-2732.551758,-4505.292969,1676.987793,-2729.111572,-4581.697266,1672.240601
87,0,-2734.427490,-4442.537109,1680.265625,-2732.579102,-4505.378906,1676.972412,-2729.112061,-4581.696777,1672.248047
88,0,-2734.406982,-4442.531250,1680.303955,-2732.575439,-4505.377441,1676.974487,-2729.147949,-4581.795410,1672.182983
89,0,-2734.432373,-4442.528320,1680.376099,-2732.569092,-4505.375488,1676.991333,-2729.129150,-4581.782715,1672.275513
90,0,-2734.409424,-4442.525879,1680.357910,-2732.449707,-4505.272949,1677.023438,-2729.112061,-4581.696777,1672.248291
91,0,-2734.247070,-4442.407715,1680.371216,-2732.449219,-4505.265625,1677.072266,-2728.924072,-4581.565918,1672.282349
92,0,-2734.247070,-4442.407715,1680.371338,-2732.468018,-4505.278320,1676.987549,-2728.924805,-4581.565430,1672.292603
93,0,-2734.247070,-4442.407715,1680.371216,-2732.452881,-4505.273438,1677.017090,-2729.015381,-4581.499023,1672.340332
94,0,-2734.283691,-4442.503418,1680.313354,-2732.567627,-4505.375977,1677.001221,-2729.073242,-4581.604004,1672.251587
95,0,-2734.283691,-4442.503418,1680.312988,-2732.576416,-4505.377930,1676.972656,-2729.112061,-4581.696777,1672.247314
96,0,-2734.424561,-4442.541992,1680.209839,-2732.565430,-4505.375000,1677.001953,-2729.112061,-4581.696777,1672.248047
97,0,-2734.406982,-4442.531250,1680.304077,-2732.561035,-4505.373535,1677.003296,-2729.089844,-4581.690430,1672.273804
98,0,-2734.370117,-4442.434570,1680.361938,-2732.560791,-4505.373535,1677.007812,-2729.050781,-4581.597168,1672.276611
99,0,-2734.207764,-4442.315430,1680.375000,-2732.446533,-4505.271484,1677.020996,-2729.051270,-4581.596680,1672.282349
100,0,-2734.249512,-4442.402344,1680.426636,-2732.455322,-4505.194824,1676.984009,-2728.924316,-4581.565430,1672.285156

